articleId,cleaned_statement,label
6501,small business district need different permit fee able expand reserve description neighbor mortgage creditor paul say country bankrupt rat agency warn unite state need plan reduce deficit hold strong credit future country pay bill match definition bankrupt lower rat notch agency grade ability bill,mostly-true
8565,department defense spend million year prostate cancer research million year ovarian cancer research million year breast cancer research fact unite state mandate spend greater sum health care speak inefficiency waste unite state get better result money lowest life expectancy year country spend accord organization economic cooperation development umbrella group industrialize nation commit free market principle widespread disparity quality care depend insurance coverage income race ethnicity mccain statement accurately take stock scope medical inflation place context overall national spend,mostly-true
8476,fact obamacare force people health plan sweep statement cost save potential prevention overreach accord paper study conclude prevent illness case save money case health care cost study conduct researcher american diabetes association american heart association american cancer society conclude intervention prevent cardiovascular disease prevent stroke death currently deliver prevention activity substantially increase cost consensus preventive care certainly save life reduce government spend health care,false
1899,hayworth vote congress register lobbyist pay thousand florida corporation lobby committee serve version ryans plan maintain limit nelson point mack support ryans plan private personal account social security program constant ryans budget proposal exclusion senior citizen change current,true
9639,percent doctor support medical marijuana exact data point helicopter relay senator obama sentiment statement correct iraq overstretch national guard vietor write sure exactly region obama refer number state affect flood match understand obama larger point explore story readiness national guard choose terrible example midwest flood illustrate larger point,barely-true
3775,department education official investigate virginia tech shoot get drive blacksburg talk police chief university president clinic teen educational outreach program reach teen jane fonda center adolescent reproductive health emory university develop research successful education method disseminate information teen professional grady jane fonda center resource likely play major role reduction teenage pregnancy rate fair credit fulton county,true
7748,deal administration frankly show reluctance enforce immigration house record member break straus statement clear limit scope republican,half-true
2964,social security pass kind lawsuit legal battle health care pratt say christie spokesman acknowledge actual million,true
8432,say damascus produce significant save say larger point preservation historic jewel constitution carstarphens post say clear public land establish free public school original pea school block capitol embody intention constitutional framer analysis superintendent clearly hope preserve historically unique school,false
10158,scott walker oppose plan help wisconsin student refinance student loan partner bracewell giuliani large firm inquire spokeswoman romney campaign remark say romney refer business experience plenty private sector experience candidate business especially giuliani work consult firm huckabee work christian station paul work run medical practice,false
12966,zeldin miss veteran affair hearingsin speech biden mix match different type rate marginal rate refer rate pay dollar income effective rate refer percentage income ultimately pay tax biden say rate require buffett rule lower prescribe rate millionaire compare percentage income pay tax buffett rule marginal rate prescribe rate millionaire make comparison mix apple orange fact taxpayer higher taxable income face rate marry couple individual,false
2895,election chairman viral image say yoho say african american give fifth vote image take satirical news story satire site twist yohos word vote right appear bias black voter,half-true
10912,percent traffic think statewide database effective tool fight private sector database collect information prescription drug purchase database interconnect create idea reduce prescription drug abuse statewide individual store company database address problem,mostly-true
12793,arizona half border patrol agent square mile mack target describe number permit fee require marine concept underestimate marine concept highly regulate industry example typical permit company expand type business require permit business liaison tell politifact florida,false
665,mccain say timeline draw troop iraq chambliss say federal government give department defense million year prostate cancer research million year ovarian cancer research million year breast cancer research senator correct program number slightly form research chambliss number year older recent material,half-true
9225,wisconsin woman earn cent earn jarrett say fact obamacare force people health plan,mostly-true
2593,loranne ausleys financial train wreck taxpayer push tax property tax tax senior form cite relate hayworth include congressional disclosure form database consider definitive wealth transfer group appear lobby leave congress grand scheme washington lobby client couple month pay pretty small peanut form information mccain accurate hayworth register lobbyist work florida company say lobby issue mean target colleague way mean committee,false
2788,grocery price rise significantly past year association represent physician oregon make marijuana treatment option doctor,barely-true
1579,bailey hutchison concession speech come percent precinct count say investigator conduct face face interview tech official make decision dreadful spokeswoman acknowledge point say taint examination say plenty communication email telephone debate cuccinellis opinion integrity probe,mostly-true
506,think come florida time actively fundraise rubio say obama administration show reluctance enforce immigration spokesman point concrete change obama approach immigration program allow people bring illegally child seek defer action deportation emphasis deport criminal leave illegal resident abiders rubio call reluctance prioritize obama emphasis approach add border agent minimize program priority represent sound policy matter opinion rubios statement suggest obama turn enforce reality nuanced,false
11733,canadian bear cruz double passport issue heart health care individual mandate government regulate interstate commerce require individual commercial product simply bear live country raise social security case case nation history taylor say plausibly defend individual mandate enforcement provision support general welfare like social security argument somewhat undermine fact president congress strenuously deny mandate order pass change penalty obama comparison exact strike similarity unlike previous item think president justify make broad comparison,false
1672,say holly turner fail vote straight republican primary remain city asset turn county completely divorce rate say chandler county strategic policy adviser write fact sheet voter countywide cast ballot late year increase vehicle registration road maintenance clackamas county show considerable reluctance recent year approve resemble unlikely flood countywide bond levy local improvement district materialize simple math show damascus voter follow historic vote incorporate historic vote disincorporate homeowner property bill fall percent median level,true
3245,white house budget plan bring domestic discretionary spend lowest share economy dwight eisenhower president walker certainly isnt declare support refinance authority isnt state opposition rat greater wisconsin committee say walker oppose plan help wisconsin student refinance student loan,half-true
11077,california governor say poison child mercury aluminum vaccine zeldin attend half hear miss third hear,false
13109,say donald trump outline policy read like kremlin wish list overall best year republican year fortier say steele decide seek term chairman certainly boast significant republican gain midterm election,mostly-true
6510,say congressman paul ryan todd akin sponsor legislation limit federal fund abortion victim forcible rape yard sign post opposition propose northwest austin redevelopment percent traffic traffic study file base developer original proposal support percent figure developer later submit revise plan traffic analysis suggest percent increase daily trip substantial spike project predict traffic effect continue change,true
12369,sayshillary clinton want abolish second amendment terry willis say arizona half border patrol agent square mile base calculation actually overestimate number border patrol agent compare square mile border patrol agent survey area closer arizona mexico border rest state number agent linear mile higher,false
11220,half poorest american household home internet subscription mccain clearly comfortable embrace idea timetable withdrawal comfortable oppose case answer interview suggest okay timetable dependent condition grind biden acknowledge gray area mccain approach timeline instead imply mccain unequivocally oppose timeline,true
1998,say democratic candidate state attorney general represent entire state georgia rat burke say wisconsin woman earn cent earn worth note necessarily discrimination conclusion draw burke statement reference discrimination,barely-true
1875,year muslim voter elect president time dictionary definition word push context couple sense cause increase press forward energetically opposition ausley vote cause tax increase press forward energetically tax vote cut,pants-fire
8837,past year average wage barely budge time shrink family income american pay slightly food percentage income additional piece information palin observation grocery price understandable bear widely track statistic,true
13475,donald trump protester speak pay protest trump rally want exit classy dignify wasnt strategy squeak runoff francis say hutchison decide concede trail perry percentage point curtis rate truth meter hutchison concede percent precinct report percent curtis say close hutchison perry campaign confirm curtis hunch strategized hurry senator concession independent prove disprove speculation,pants-fire
8628,say vladimir putin say president obama fellow democrat idiot deliberately try destroy economy consider nitpick fact sign campaign pledge obama come florida twice month apart hold private fundraise event active fundraise obama florida finance director think michelle obama visit count obama say florida time think,pants-fire
668,mccain support break company ship job overseas trump say cruz double passport click formoreon politifact rat select fact check factbox font family roboto helvetica sans serif font color rgba margin margin pad background color pad pad display block margin auto margin auto background color ffffff width height auto width width shadow rgba rgba rgba position relative factbox float leave pad factbox height float leave factbox rat pad leave float right width height auto display inline factbox rat width pad factbox display inline block font weight font size line height webkit margin webkit margin webkit margin start webkit margin factbox text indent margin width display block font size line height factbox border border leave border right border border style solid border color pad pad factbox link display block pad factbox webkit link font color text decoration cursor pointer factbox link margin right font size text transform uppercase color text decoration font weight factbox link hover cursor pointer factbox hover cursor pointer factbox pad leave display block pad pad factbox display inline margin right font size text transform uppercase color text decoration font weight cursor pointer factbox font size text transform uppercase color text decoration font weight factbox visit color factbox menu share display factbox share embed_box display factbox menu color rgba text transform cursor default display inline factbox menu span margin right factbox menu width display webkit flex display flex factbox menu dropit submenu pad width factbox menu dropit submenu font size line height pad factbox color medium screen width factbox rat pad leave float right width height auto display inline factbox pad factbox clear leave medium screen width factbox rat pad leave float right width height auto display inline factbox width pad factbox font size line height medium screen width factbox pad display block margin auto margin auto background color ffffff width height auto width width shadow rgba rgba rgba position relative factbox rat pad leave float right width height auto display inline factbox height float leave factbox float leave pad factbox display inline block font weight font size line height webkit margin webkit margin webkit margin start webkit margin factbox font size line height function showembedbox factbox factbox classlist contain factbox factbox factbox parentelement container document createelement container appendchild factbox embed_box embed_box innerhtml container innerhtml embed_box style display block function parentelement share style display block style display style display block donald trump canadian bear cruz double passport,barely-true
12535,isi run border porous barack obamas policy interview indicate turner vote primary vote primary murphy say turner think live braunfels cross county line resident comal county fact live guadalupe county,pants-fire
1089,loss certain plan include provision accommodate newly unemployed worker result dry energy sector tune billion year create job slice defense security total discretionary spend white house budget projection hold lowest level percentage early,mostly-true
6347,say federal limitation number gun bullet actor carrey call aluminum poison toxin like chemical dosage scenario rare fact debate stem theory research contradict decade immunization attach scientific sound term like neurotoxin lend sheen respectability fear depend usage look willingness people sign petition ban dihydrogen monoxide probably water,true
8273,study show voter fraud existent texas morell say trump outline policy read like kremlin wish list trump comment back away nato support russia ukraine rethink sanction russia certainly qualify statement dovetail putin administration like opinion want increase military spend lockstep policy kremlin favor,false
2382,extend current rate average year millionaire billionaire original version limit federal fund abortion pregnancy result forcible rape certain circumstance term forcible later remove allow federal fund abortion case rape ryan akin originally sign legislation include phrase forcible rape,mostly-true
2389,unique internet protocol address wisconsin download child pornography trump say hillary clinton want abolish second amendment repeatedly say want protect right bear arm enact measure prevent violence cherry pick comment actually reveal clinton intention matter interpretation,mostly-true
2365,factually correct jennifer brunner inherit lawsuit come office result blackwells mismanagement election castro say half poorest american household home internet subscription percent nation poorest quintile household percent report home internet connection home access correlate income appear,false
5763,aclu file suit prayer military completely agree teilhet better serve say represent interest state hook say teilhet statement broad,pants-fire
8555,president george bush prosecution crime percent higher president obama previous rate growth continue muslim remain single digit decade ibrahim hooper spokesman cair agree say sound fetch,barely-true
90,baby bear deform year country woman alcoholic carry child term obama say past year average wage barely budge federal data set broadly agree recent year period average wage rise percent inflation thats rise wage small half percentage point inflation year think thats reasonable definition barely budge,false
4839,say lose voter minute post headline donald trump protester speak pay protest trump rally rank high google search phrase pay protester article percent fabricate author acknowledge,mostly-true
2085,today vietnam north south exchange work recent facebook meme say vladimir putin accuse obama idiot try implement socialism unite state,false
7903,data go common core design collect data point child include personally identifiable data support retain long stand principle encourage company operation overseas,barely-true
13509,alison alter attendance austin park board member remove unanimous vote austin city council abbott say isi run border porous barack obamas policy border security step federal government texas apprehension lately decline,pants-fire
4500,say lobby woman late stage cancer vaccinate texas girl virus cause cervical cancer expectation creation correct program help displace worker paint narrow view affect employment worker displace need retrain expert project growth job industry benefit policy,false
8871,florida shell money drug test save deny welfare benefit people test positive drug state include jersey limit number handgun purchase period limit federal purchase firearm ammunition federal regulation mandate report multiple sale certain case,true
12080,illegal immigration lower year johnson say study show voter fraud existent texas provide study show fraud existent contrary abbotts record conviction contest plea guilty plea voter fraud charge thats fraud mean evidently occur johnson mean virtually existent truth meter hold individual accountable actually,mostly-true
6964,percent career vote record congress nelson percent vote record million lower rate worth average filer lower rate worth filer policy center number similar goolsbee correct expire cut worth average millionaire billionaire proposal president support cut expire people high salary millionaire goolsbee mention,true
12418,secretary state high approval rat hollen tell senate committee department identify address state download child porn go department justice report characterize number attempt download image know suspect child pornography judge sign methodology midwestern state appear larger number address involve child porn,true
9108,kesha rogers democrat,false
6506,say house republican spend million vote repeal obamacare email widely circulate aclu lawsuit kind pending intend file spokeswoman molly kaplan tell email aclu vigorously defend right american practice faith right chaplain serve arm force military chaplain certainly allow practice specific faith conduct specifically sectarian ceremony serve denominational role minister service member large accord train,false
2179,democrat poise cause largest increase history cruz say prosecution crime bush administration percent higher obama possible decline cherry pick data inclusive method actually produce increase cruz overstate role president determine prosecution rate,pants-fire
8184,say mayor cory booker newark see violent crime year murder year problem number national organization fetal alcohol syndrome state child bear year suffer fetal alchol spectrum disorder include birth defect condition learn disability poor motor skill group say number spina bifida syndrome muscular dystrophy combine birth defect surgeon general say alcohol relate birth defect affect infant birth,half-true
3989,seventy ohio county percent resident eligible emergency food oregon say weve lose november minute official figure thing context pretty cyclical happen statistic sound pretty dire,true
10999,americanschools segregate unite state military presence south vietnam grow attempt bolster government arm force withdraw follow cease agreement year later north vietnam conquer south reunite country communist rule today socialist republic vietnam home hanoi minh city jackson decade late reference vietnam,mostly-true
8086,filibuster research common core include data collection component georgia education department collect student data separate annual collection cycle provide information digital format teacher school official,mostly-true
1975,president obama inaction cause week approve governor plan protect marsh gallo say alter attendance park board member remove unanimous vote austin city council austin volunteer serve city board dont grade attendance,half-true
12389,chinese year probably steal billion inintellectual property unite state rule perry ally heather burcham issue order debate contrast perry bring burchams heartfelt advocacy speak criticism lobby order aide represent drug company statement mislead create impression burcham sway proceed executive order reality account didnt happen,mostly-true
11301,penny spend turn mile stretch interstate toll road folk outside missouri leave orrock base statement news account florida experience previous study suggest similar measure save taxpayer money,barely-true
9152,greg abbott say waste expand texas child obama say illegal immigration lower year worth note there direct indicator illegal immigration best available metric border patrol apprehension reach year national apprehension mexico border lower year previous southwest sector occur,barely-true
2323,cost logistically time fight afghanistan place mack say career vote participation rate percent nelson percent available data support number candidate political reason time miss vote nelson miss half vote governor mack miss percent year run senate nelson criticize mack miss vote year nelson miss vote past career vote rate roughly equivalent,false
1056,detainee release guantanamo bush administration clinton say secretary state high approval rat poll number term public opinion best period political career,mostly-true
12686,youre likely victim violent crime milwaukee percent country hinojosa say rogers isnt democrat dont factually reconcile statement tie disagreement rogers anti obama view rogers twice win primary party nominee house seat state voter affiliate party vote primary rogers repeatedly,half-true
9345,average person get minimum wage america year suttons campaign describe money waste opinion politifact ohio rate campaign apply million figure report specifically warn impossible member congress access report december warn,barely-true
7456,majority public fund marlin stadium come hotel tax burden incur tourist visit city resident taxpayer regardless wallace specific ask increase percent represent largest increase history unlikely outcome talk bush cut repeal largest increase history palin read number hand correctly right,half-true
12455,people today leave virginia move statement accurate sense overall violent crime increase past year violent crime murder go year decrease year increase overall violent crime stem solely rise robbery violent crime category include murder level comment rule editor note story update clarify overall violent crime increase year booker tenure year cite lonegan overall violent crime increase year,mostly-true
9649,rick scott fund preschool education ohio department development data show state county percent citizen live percent federal poverty level eligible emergency food level drop percent county medina delaware warren top percent adam meigs morgan pike vinton rural morgan county percent resident live self sufficiency level data show kucinichs statement accurate lack significant detail,barely-true
10480,child come southern border examine quarantine disease send country measles outbreak immigration policy hillary clinton say america today school segregate overall expert data show unite state take step forward step revert civil right level segregation clinton accurate set time frame little later strong point countryhas fall backfrom high level diversity exist early,pants-fire
6164,mack penny plan federal budget balance budget continue gain support hold portman near attention cordray nomination wendy davis effort texas koger say hold tantamount filibuster extract concession describe implicit threat filibuster,half-true
1759,arizona immigration police require check immigration status lawn overgrow bark loudly scalise say president obama inaction cause week approve governor plan word inaction trouble suggest go fact happen address jindal idea protocol corp solicit interagency comment share state louisiana receive revise plan solicit comment approve plan week money place,mostly-true
1305,result house republican nonpartisan congressional budget office confirm family health care premium reduce percent gingrich say chinese year probably steal billion intellectual property unite state billion figure come senior government official indication understate scale problem worth remember estimate field subject guesstimation,half-true
11631,say thomas jefferson help craft constitution office later clarify remark extemporaneous answer question reporter reality guess federal highway trust fund cover work money come tax pay missourian nixon point toll road bring good chunk revenue state driver federal government,false
5364,say tammy baldwin candidate senate support raise tax billion accord davis abbott say expand texas child waste abbott say like prepare remark plan unveil fold caveat davis disregard plan abbott say waste offer student address quality abbott fund texas toddler,barely-true
12223,right texas wind power cheaper dirty fossil fuel take september spend number year calculate approximate cost service member life afghanistan cost september come roughly million person average person iraq cost service member basis third fight afghanistan iraq,true
7927,say obama administration plan reduce number bed devote hold individual violate immigration law release hundred dangerous criminal community interpret mean bush plus detainee leave center immediately free pentagon say difference release transfer country vast majority detainee leave gitmo transfer mean transport country place type restriction incarcerate country criminal charge face monitor travel limitation,barely-true
10861,say democratic challenger rus feingold decide vote obamacare usually youre hang high crime neighborhood chance victim crime pretty say michael jacobson executive director city university york institute state local governance rat wanggaard say likely victim violent crime milwaukee percent country rank violent crime rate milwaukee rank,barely-true
9387,florida error exoneration death address cooper study demographic worker near effective state minimum wage define percent minimum wage level cooper tell politifact national april average group cooper average hold benefit change group baldwin speak current minimum wage worker,half-true
10358,recent economic uptick appear coincide expectation republican congress response renew criticism marlin stadium finance deal loria say majority public fund come hotel tax burden incur tourist visit city resident taxpayer loria borrow politician playbook cherry pick fact put situation best light omit thorough explanation surface correct public fund stadium come hotel tax largely entirely pay tourist revenue belong taxpayer didnt marlin go public purpose benefit taxpayer ignore county pay debt decade implication local shrug shoulder public cost dismiss come wallet town tourist disingenuous,false
1596,precedent democrat deception write reconciliation amend exist haley say people leave virginia today move statement partisan attack mcauliffes economic stewardship say virginia longer competitive attract keep business economist demographer figure chart migration state virginia loss household state latest census bureau figure estimate virginia lose people state month period end july year immigrant temporary foreign worker student annual census bureau estimate people continue enter virginia leave,half-true
11251,vote iran deal republican party say scott oversee fund preschool education republican point fact legislature approve slightly higher overall appropriation year pupil spend fell scott year federal stimulus fund year pupil remain flat pupil spend high budget approve year scott take office,false
2028,kirk violate pentagon rule twice actually improperly mingle politics military service limbaugh pin current measles outbreak central american child flood southern border limbaugh say examine measles child come central america examine vaccinate standard routine data link outbreak measles immigrant vaccinate rate american,true
9019,oregon try create land plan look like year mack plan call reduce federal spend percent year year cap spend percent expert agree math work balance budget mack provide detail road achieve cut simply say congress president work board cut explanation mean program serve increase number people like hear provide detail older american expect lower social security check medicare theyll spar turn department face larger cut lack action republican control house representative sign balance budget require broader policy discussion debate spend priority,true
10696,expand medicaid affordable care hurdle say reasonable attempt shall practicable determine immigration status person determination hinder obstruct investigation course know enforcement officer actually extent power correct relatively minor violation open door immigration question,false
523,obama plan raise capital gain hurt middle class percent total private premium fall category overwhelm majority percent people pay private premium large market group estimate plan reduce premium percent penny provide broad wiggle room,barely-true
12598,house zika limit access birth control service need help curb spread virus puerto rico jefferson play lead role history include author declaration independence president unite state founder university virginia production constitution jefferson didnt cameo appearance france entirety constitutional convention shut secret deliberation return constitution ratify president office congress open business historian speak jefferson deserve footnote credit send book abroad influence madison think,half-true
7335,say claim percent gun sell background check trace information gather background check require chamber commerce say baldwin support raise tax billion cite vote primarily contain cut baldwin vote separately measure extend bush cut assume bush cut extend baldwin oppose,half-true
12578,doctor kill people year botch surgery obama dallas say right texas wind power cheaper dirty fossil fuel wind generate electricity offer sale texas lower price power fire coal natural unsay wind power unlike electricity fuel isnt available,false
3055,white house brand memorial service tucson shoot thrive logo slogan mccaul say obama administration seek reduce number detention bed plan release hundred dangerous criminal community administration seek shrink number bed devote hold individual detention say save money approve lead individual face immigration proceed live bar look like government keep option open release immigration detainee money run tight confirm relate expect release hundred dangerous criminal february release plus individual include violent criminal administrator testify appear plan release dangerous criminal,false
836,obama change rule washington go free gift lobbyist go fancy airplane ride obamacare backer need vote crucial vote senate pave final senate passage health care reform feingold cast vote,half-true
11237,budget right tax billion state florida error exoneration death aclu florida executive director howard simon say press release accord count death penalty information center florida exonerate death inmate state nation resource us different definition exoneration different time period national registry exoneration show florida exoneration fewer illinois louisiana texas,true
12136,say joanne kloppenburg tell think promote equal society mcconnell say recent economic uptick appear coincide expectation republican congress leave aside question causation statistic economic recovery september best estimate expectation senate solidify,mostly-true
744,president eisenhower night normandy invasion write letter resignation unite state army failure land normandy combination self execute rule reconciliation relatively novel combination procedural tool congressional expert speak agree plenty similar example democrat propose party flout procedure book stearns correct time congress write reconciliation amend exist,false
2136,percent economy financial sector brat say vote iran deal iran accord come vote brat vote procedural give congress power review potentially reject iran accord brat object obama negotiate deal executive agreement instead treaty require clear higher level congressional support congressman minority bipartisan vote pas procedure brat statement imply back support iran deal contrary fail obama enact iran deal input congress republican vote procedure allow subsequently sign resolution oppose iran accord clearly brat cast see protest vote deal real vote accord occur addition brat poise oppose,barely-true
559,barack obama reverse commitment begin withdraw american troop iraq immediately memo deputy secretary defense refer concern arise partisan political activity tour active duty fact kirk merely counsel suggest deem terribly egregious violation military policy pentagon tell kirk sign statement acknowledge know rule break sign statement deem skirt rule,false
12807,illegal immigration crime rate theyve decade,mostly-true
11201,criminal alien account percentof murder conviction state california texas arizona florida york scott say uncertain term support expansion medicaid program health care scott suggest state expand medicaid say hard understand state federal program scott change position expand medicaid particularly perplex come time florida senate genuinely consider legislation expand program propose kind overhaul program april statement dump cold water effort thats dramatic face support expansion,false
10716,repeal obamacare save nation trillion capital gain tax pay higher income bracket,false
6198,statistic people time telecommute ride carpools mass transit bicycle walk nelson democrat say zika fund limit access family plan contraceptive help stop spread zika virus legislation block flow money organization profamilias plan parenthood chapter puerto rico provide fund potentially help clinic hospital nearly municipality island pocket service unclear profamilias position gap time profamilias serf woman risk infection tend young poor statement partially accurate leaf important detail,half-true
1705,constitutional amendment say drill right florida coast survey take place month federal mandate background check state require check earlier give infancy brady respondent undergo mandate check significantly respondent ask undergo check state acquire gun sum background check ongoing time survey,false
10422,president barack obamas state union address word qaida time word state union address february rat clarke say doctor kill people year botch surgery study release week clarke statement estimate people year unite state number type medical error figure estimate estimate study number death botch surgery,true
667,mccain vote time minimum wage increase university spokesman cruz say stage prop detail malkin call entirely conceive arrange college burden proof malkin fail prove white house involvement,true
1007,arlen specter party switch give republican ability filibuster judicial nominee judiciary committee level nominee committee support gift vocal backer continue push unsuccessfully independent ethic office democratic colleague rus feingold wisconsin draft provision corporate jet ultimately incorporate final score mccaskill right imply obama lead force ethic go,mostly-true
4517,say texas legislator vote give state tuition rate certain illegal immigrant attain walker budget include numerous controversial cut education area rat interview glenn beck walker say budget right tax billion state figure hold base number legislative fiscal bureau,true
9669,oregon trade dependent state nationour rat bradley say joanne kloppenburg tell think promote equal society kloppenburg say kloppenburg declare judicial philosophy uphold constitution view fundamental principle constitution protect individual right promote equal society,false
8109,fact jersey donor state cent dollar send washington interestingly kentucky get dollar send washington invasion success eisenhower note mccain ought example prewritten resignation letter eisenhower intend responsibility failure different prepare resign generalship,true
4881,say barack obama huge majority congress year office create job america correction initial version item mistakenly paraphrase burtless say gregory think corporate profit share economy story correct financial sector corporate profit share corporate profit,pants-fire
12935,say hillary clinton propose print instant work permit million illegal immigrant come everybodys job include income african american pace translate combat troop month time weigh statement mccain campaign base say obama change position obama repeatedly say fact grind affect tactical move overall withdrawal obama position iron clothe withdrawal timeline place,false
7731,lindsey graham say south carolina labor shortage want immigration obama say illegal immigration crime rate theyve decade hint recent uptick crime base partial preliminary data estimate illegal immigration rely border patrol apprehension impossible directly count number people sneak unite state,barely-true
10214,people austin tancredo say murder conviction arizona california florida york texas commit illegal immigrant present data tancredo cite say tancredo quote thing incorrectly think baseline number homicide conviction actually homicide important take presentation rely face value ignore hard number available texas department public safety tancredo know researcher work question underlie data hard data texas refute estimate number tancredo undocumented immigrant commit murder fifth tancredo say,barely-true
2785,interest thing recovery project come budget faster expect there work brat say repeal obamacare envision house budget proposal save nation trillion congressman economist get figure outdated estimate year cost update analysis publish day brat statement cost trillion brat describe repeal death mandate regulation increase estimate repeal instead ofsaving nation money wind increase federal deficit billion year,half-true
6211,spend buck year school mean percent offer class daily case dooleys overall thrust statement correct,true
5834,say austin lowest property rate major city texas expert consult advocate adam rivera environmental florida likewise oppose drill wonder senator soundbite actually wishful think shes look process start right sure error,half-true
11760,didnt support sonia sotomayor baier say word qaida time word state union address february,false
13229,look propaganda terrorist site donald trump saysabout muslim recruit fighter generally minimum wage issue mccain middle senate republican member regularly vote democratic proposal conservative vote wage hike break add,true
6566,say chris christie governor america endorse mitt romney admit longshot filibuster committee rule work unlike classic filibuster rule likely overcome senate core limbaugh right possible maneuver republican minority,false
3617,general electric create job country doesnt tax theyre make historic profit day later house approve senate change voter hartnett jerry madden richardson sixteen member present perry sign measure june count legislator refer perry state senator house member vote tuition legislation,half-true
13296,say attorney office say campaign idea go father illegal campaign contribution thats close case say reach different rule click oregonlive politics leave comment factbox font family roboto helvetica sans serif color rgba font weight margin margin pad background color pad pad display block margin auto margin auto background color ffffff width height auto width width shadow rgba rgba rgba position relative factbox factbox header height margin border width border color silver border style solid margin font size color rgba factbox display inline block height float leave margin factbox display inline block float leave pad pad right factbox speaker float leave pad factbox speaker speaker font weight font size pad factbox speaker speaker title color rgba font size factbox rat pad leave float right width height auto display inline height factbox rat width pad factbox display inline block font weight font size line height webkit margin webkit margin webkit margin start webkit margin factbox text indent margin width display block font size line height factbox dateline font size color rgba font weight margin factbox border border leave border right border border style solid border color pad pad factbox link display block pad factbox webkit link color text decoration cursor pointer factbox link margin right font size text transform uppercase color text decoration font weight factbox link hover cursor pointer factbox hover cursor pointer factbox pad leave display block pad pad factbox display inline margin right font size text transform uppercase color text decoration font weight cursor pointer factbox font size text transform uppercase color text decoration font weight factbox visit color factbox menu share display margin factbox menu share share button display inline block height width border radius position relative factbox menu share share button share label position absolute leave transform translate font size color white factbox menu share share button share label webkit link color white factbox menu share share button share label color white factbox menu share facebook background color factbox menu share twitter background color factbox menu share google plus background color factbox menu share embed button display inline block height width background ffffff shadow rgba rgba border radius font weight font size color letter space line height position relative margin leave factbox menu share embed button embed label position absolute leave transform translate factbox menu share embed button embed label text decoration factbox menu share embed button embed label visit color factbox share embed_box display height margin width factbox menu color rgba text transform cursor default display inline factbox menu span margin right factbox menu width display webkit flex display flex factbox menu dropit submenu pad width factbox menu dropit submenu font size line height pad factbox medium screen width factbox rat pad leave float right width height auto display inline factbox pad factbox clear leave medium screen width factbox rat pad leave float right width height auto display inline factbox width pad factbox factbox menu share embed button margin margin leave width medium screen width factbox pad display block margin auto margin auto background color ffffff width height auto width width shadow rgba rgba rgba position relative factbox rat pad leave float right width height auto display inline factbox height float leave factbox pad margin factbox float leave factbox speaker speaker title font size factbox font size line height function toggleembedbox embed_box parentelement parentelement parentelement embed_box embed_box style display block embed_box style display factbox factbox classlist contain factbox factbox factbox parentelement container document createelement container appendchild factbox innerhtml container innerhtml embed_box style display block function parentelement parentelement share style display block style display style display block adopt function facebookshare picture winwidth winheight openshare picture picture winwidth winheight function twittershare tweet_id winwidth winheight openshare tweet_id winwidth winheight function openshare winwidth winheight wintop screen height winheight winleft screen width winwidth window open sharer wintop leave winleft toolbar status width winwidth height winheight share fact john kitzhaber governor oregon oregon trade dependent state nation,mostly-true
11523,iowa republican caucus stop matter year determine party nominee interestingly kentucky get dollar send washington come game fiscal gim me gim me gim me behoove senator check state coffer attack jersey,half-true
12323,say donald trump hillary clinton plan parenthood terrificand taxpayer fund obama democratic control congress governor call american recovery reinvestment stimulus economist credit create save job,barely-true
11499,barack obama miss percent vote john kerry miss close percent graham miss percent vote clinton staple green card diploma foreign student unite state complete master doctoral degree science technology engineer math extend stay work particularly high tech job graduation return home green card available student legally unite state give level education expertise take job income american program aim million student,true
