articleId,cleaned_statement,label
12057,actually conversation protester substance cruz said actually conversation protester substance numerous example cruz engaging people dissenting view policy discussion opposing voter activist come protester debatable cruz protester actually participating conversation nonetheless cruz usually address issue repeatedly affirms amendment right protest,true
5649,jerseycomeback keep rolling thanks govchristie lowest corruption risk state regulation jersey highest score place christie governor governor christie proposed ethic reform stalled democrat controlled legislature,false
4595,say attempt compare massachusetts health care federal health care completely intellectually dishonest governor romney raise christie dismissed comparison federal health care massachusetts health insurance reform completely intellectually dishonest saying state plan raise state reform include increase includes core element similar national reform deny similarity exist dishonest,barely-true
8707,david jolly given democrat congress peter mailer said jolly given democrat congress form campaign contribution total flier confirmed jolly dispute sound like jolly given republican staff member young year statement accurate need clarification,mostly-true
8497,passage referendum aquarium clearwater mean future funding neighborhood aquarium plan seek half increment revenue year remaining half revenue theoretically remain available project benefitting downtown neighborhood dollar downtown wouldnt hurt neighborhood city dollar legally spent proof approval tuesday referendum authorize city negotiate lease doesnt ensure construction aquarium mean future funding clearwater neighborhood opponent statement based speculation foundation fact,false
3137,say texas rank nationally education funding pupil told clear ranking vary year methodology texas consistently trailed state pupil education spending according approach cited senator texas ranked improving place year measure recent year texas placed rolling capital cost high,mostly-true
8499,health insurance expensive massachusetts country romney said health insurance expensive massachusetts country number basically correct massachusetts higher premium state measure alaska outranks massachusetts,mostly-true
12324,year mcauliffe vetoed bill previous governor issued year term said year mcauliffe vetoed bill previous governor issued year term record bear,true
349,said campaign trail factually accurate obama actually said think fair republican party idea pretty long chunk time year sense challenging conventional wisdom read extended analysis clinton charge washington post factchecker blog awarded president pinocchios statement looked obama,false
12041,honduran child came country secretary clinton said send sander said undocumented child streaming border clinton said send clinton sent matter condition government identify responsible adult care expressed preference possible sent message administration policy discourage young people attempting trip,mostly-true
10997,say bush said income woman life husband talking putting limit particular welfare program doubled concept woman welfare married meme omits context comment year bush,mostly-true
1086,percent stimulus money actually spent divide stimulus billion percent higher percent ballpark appears week date statistic figure spent june percent subsequent week reported data government shelled additional billion boosting percentage slightly larger point accurate relatively small portion stimulus spent,mostly-true
13188,cent thedollar clinton foundation go charitable cause penny said cent dollar clinton foundation go charitable cause leading expert finance philanthropy mittendorf say clinton foundation call foundation operates like public charity mittendorf cautioned dollar amount clear verified guarantee program effective efficient criticism penny raised,false
5327,president obama told people skip coming vega convention meeting romney said obama told people skip coming vega convention meeting obama said head corporation shouldnt taxpayer money vega jaunt corporate jet super bowl excursion flight luxury paid rest said parent shouldnt spend money vega trip need saving kid college suggestion skip meeting convention president said thing,barely-true
2461,say john boehner admits going different weve returning failed economic policy wrecked economy preamble prelude pledge roadmap right failed policy past opinion democrat share feel speaker office significantly distorted boehner comment believe republican return bush economic policy justify making point twisting boehner comment specifically tailored social issue justify running video clip highly abbreviated remove context boehner statement,pants-fire
8270,newark home commercial multi family development booker said campaign mail newark home commercial multi family development data real estate development firm compiling statistic booker showed term square footage newark accounted percent residential commercial real estate growth year jersey right point,half-true
10551,say debbie wasserman schultz voted repeatedly send terminally patient prison wasserman schultz voted repeatedly send terminally patient prison piper said voted amendment federal government interfering state medical marijuana law theory advocate believe amendment passed late multiple attempt prevents fed going sick marijuana user state allow medical marijuana amendment passed dying patient simply smoked joint obtained legally hauled prison masse federal agent instead federal government focused major supplier distributor,barely-true
12090,right wing extremist trying seat push anti choice anti equality agenda state house ruling democratic state brian sims sent fundraising email supporter notifying attack seat right wing extremist trying seat push anti choice anti equality agenda state house republican running seat late enter race republican democrat running right wing extremist clarification email sent apologized word choice doesnt undo statement prepared written sent follower asking donation,pants-fire
2299,state lobbyist lobby legislature money year state employee registered lobbyist tallahassee advocate policy money lobby money scott suggested,mostly-true
7472,atlanta seven deadly sin mandatory minimum sentence took effect violent crime rate dropped percent number howard correct criminology expert impossible decrease directly issue mandatory minimum sentencing howard number accurate statement need additional information,mostly-true
4521,whelan decade population atlantic city actually went whelans statistic atlantic city population change target population growth came variety factor city political leader whelan obviously played role development improvement inherited booming casino industry served time immigrant moving urban area country,half-true
6170,say trimets analysis show youthpass actually transit agency cost mayor statement accurate think need additional information providing free student pass trimets operating cost form driver route deprive transit agency revenue provided public agency statement accurate need extra information,mostly-true
618,john mccain offer billion break drug company family like break drug company mccain offer break family,barely-true
13528,adopted modern social security time average person died social security gingrich said adopted modern social security time average person died social security,true
5871,coming anniversary electing republican united state senate time jersey sent republican united state senate christie said coming anniversary electing republican united state senate time jersey sent republican united state senate jersey sent republican clifford case senate serve fourth term jersey voter elected candidate senate republican jersey briefly served senate appointed elected,true
5717,sherrod brown vote helped pas barack obamas killing health care slapped small business ohio billion increase plenty people dislike affordable care brown voted thats fact,pants-fire
5478,president obamas budget trillion debt term elected mcdonnell said obama reelected year budget policy push total debt trillion time president second term expired governor spokesman qualified statement mcdonnell said cited white house projection national debt obamas policy continued administration estimated trillion debt year second obama term mcdonnell addressed dread debt trillion,barely-true
9201,know sunday morning usually given conservative white dyson said sunday talk show usually given conservative white accurate said white according liberal group medium matter conservative white male percent guest looking sunday show largest group breaking thing ideology race gender medium matter database present different finding percent appearance sunday talk show conservative white slightly neutral white percent guest appearance dyson described sunday show given conservative white male phrase exact suggest dominant presence number dont conservative outman liberal time drill white male conservative lose edge dyson pushed adjective,barely-true
5218,cornilles endorsed local mayor including independent democratic republican thats intended capitalization make difference sorry confusion fact fact,false
10777,delta animal death carrier past yearsas nation largest carrier delta accurately compared significantly smaller airline higher death mile flown statistic unavailable airline government data,half-true
2176,republican candidate governor karen handel percent negative campaign fact remains handel negative majority page handel mailer focused attack,mostly-true
2116,attorney general eric holder involved dismissal criminal charge black panther party voter intimidationo reilly commentator confused issue suggesting holder obama administration pursue charge black panther party member perez stated civil right division decided obama pursue criminal charge think fair hold holder accountable decision limit civil case criminal,false
3332,say state share texas public education spending increased percent past decade reaching billion state spent percent money student spending funding source higher state share education spending telling indicator state support school decade earlier contacted perry office aspect frazier said governor stand speech statement,half-true
13122,richmond there moving van coming going berry said richmond there moving van coming going figure come different conclusion there question reliable tracking richmond moving pattern,mostly-true
4019,chris christie owes state money amenity like extra gorgonzola cheese staff trip democrat record prove information withheld governor office dont christie owes money,false
1531,glad wording ethic report corporate sponsored congressional trip clearly wording exonerates place confidence appropriately held responsible agree ethic panel ruling fact rangel direct knowledge staff memo warning corporate sponsorship rangel responsible knowledge action staff performance official duty spin exoneration contrary ethic report included public admonishment rangel,pants-fire
6524,paul ryans medicare plan raise future retiree cost reasonable cite recent available analysis ryan provided rating obama accurate specified referring previous ryan plan medicare current simply dont detail know extra money senior current ryan plan obama campaign gave wiggle room saying plan raise pocket cost,half-true
9845,inversion wall street attacked scheme matthew said wall street journal attacked scheme known inversion asked expert interpret wall street journal editorial single agreed matthew said newspaper criticizing corporate code cast burger king deal sensible response dysfunctional,false
9079,say stefani carter repeatedly campaign contributor donation rent margarita machine state house office koop said carter repeatedly campaign contributor donation rent margarita machine state house office twice year carter reported spending campaign money rent margarita machine office staff party word repeatedly risk misimpression capitol employee downing margarita weekend,mostly-true
5365,driven length football field second take check text people probably driving texting likely driving lower speed mile hour closer half length football field think yard walden didnt specify speed statement hedged driver covered length football field texting,true
739,introduced wouldve helped stop multimillion dollar bonus package ceo grab mccain opposed idea thing obama campaign support contention mccain opposed obama executive remark news story adviser mccain general preference private sector remedy remark year obama introduced unreasonable think mccain preferred different approach obama proposed support obama saying,barely-true
3343,nearly registered offender country time unaccounted clearly registered offender missing thats problem problem palumbo trying public official constituent fact right theyre trying address issue,barely-true
11320,government accommodation fort hood shooter grow beard religious reason huckabee said legal ruling allowed hasan fort hood shooter beard religious ground appeal court overrule initial trial judge ordered hasanbe forcibly shaved ruling affirm hasan right based religion instead said wasnt judge enforce military dress code requires personnel clean shaven hasan convicted sent fort leavenworth forcibly shaved hasan beard ultimately accommodation religious reason,barely-true
5696,say affordable care jersey medicaid enrollee wont qualify matching federal fund simply added roll issue matching fund granted jersey currently receives percent match certain income parent covered familycare program match slated drop percent representing half rate state,barely-true
6921,say obama administration watered sanction iran delayed tried stop congress putting tough sanction place fact international diplomacy resulted consider crippling sanction fact there economic pressure iran congress research report iran soon decide seek nuclear compromise thats opposite ryans critique suggests,barely-true
9493,say central texas river water sent downstream rice farmer equaled year worth austin water meszaros said billion gallon river water released downstream rice farmer equaled year worth austin water equaled exceeded long short,true
3768,wisconsin state country currently require photographic identification vote wisconsin verge enacting photo requirement voting moulton said state senator prepared cast final vote state require photo vote,false
8596,acre atlanta brave want build stadium produced zero splost money park recreation produced zero money education site owner currently property tax county school loud said referring sale revenue land quote newspaper article clearer point trying additional understood read louds quote,mostly-true
13126,learn donald trump going federal election financial disclosure form looking return trump said learn donald trump going federal election financial disclosure form looking return observer valuable information trump personal financial holding extensive legally required financial disclosure form expert consider herring unlike presidential nominee trump released return expert offer valuable detail effective rate type tax paid gave charity detailed picture income producing asset,false
7850,cuyahoga county passed program guarantee college saving account single child enters kindergarten county county united state fitzgerald said cuyahoga county college saving account program county program nation guarantee college saving account single child enters kindergarten additional information give fuller picture needed accuracy context political speech,true
8828,half young people medical dental school woman paul said half enrollee medical dentistry school female woman close percent enrollee field theyre majority medicine trendlines female enrollment actually fallen recent year,false
9421,block support obamacare newsmakers appearance fung campaign cite attack block show,pants-fire
13299,say hillary clinton want open border trump said clinton want open border want easier undocumented immigrant stay repeatedly said support border security trump exaggerating say want open border brief speech excerpt called hemispheric common market open trade open border time future energy green sustainable clinton said talking clean energy fully evaluate remark bank dont speech,barely-true
2101,candidate governor nathan deal clinton democrat voted president including clinton impeachment deal clinton,barely-true
698,opponent promise bring job wishing away global economy moment trade free fair obama hard free trader promising bring job wishing away global economy promise opposite country competitive global economy frequently,false
12318,kelly ayotte voted time federal paycheck fairness hassan said kelly ayotte voted time federal paycheck fairness hassan gloss nuance vote procedural substantive leaf vote ayotte cast procedural vote favor advancing worth noting ayottes opposition doesnt mean shes opponent equal woman republican substantive disagreement mean hassan assertion specific ayottes record particular piece legislation clear ayotte longstanding record opposing,mostly-true
243,homeless people street veteran reputable study different estimate homeless percentage homeless veteran estimate number edward cite appears based latest available partially compiled federal agency serf veteran solid ground little emphatic statement actually complex estimate,mostly-true
4868,legal sign recall petition scott walker signed recall petition signature countsmagney said state agency look obvious case fraud conclusion predict multiple signer state make clear signature counted perfectly legal sign focus statement wisconsin,true
10575,education funding student historic level scott said recommendation education funding student historic level thats accurate dont account inflation ticked year previous student spending high,half-true
9586,sponsored rebuild america job transportation infrastructure,false
4128,say report prof stimulus supported democrat cost methodology number previously termed suspect lump cost associated stimulus project wage suggesting cheaper check person work result stimulus comment ruling editor note item originally published boehner statement,false
12276,say absurd there data establish link playing football chronic traumatic encephalopathy fact scientist reached consensus establishing link research remains degree football player involved high contact activity risk,pants-fire
12001,wife hijacker knew exactly happening went saudi arabia day attack watch husband television flying plane clear trump talking fact relative evacuated united state protection trump said debate accurate factbox font family roboto helvetica sans serif color rgba font weight margin margin padding background color padding padding display block margin auto margin auto background color ffffff width height auto width width shadow rgba rgba rgba position relative factbox factbox header height margin border width border color silver border style solid margin font size color rgba factbox display inline block float left factbox display inline block float left padding padding right factbox speaker float left padding width factbox speaker speaker font weight font size padding factbox speaker speaker title color rgba font size factbox rating padding left float right width height auto display inline height factbox rating width padding factbox display inline block font weight font size line height webkit margin webkit margin webkit margin start webkit margin factbox margin width display block font size line height factbox dateline font size color rgba font weight margin factbox border border left border right border border style solid border color padding padding factbox link display block padding factbox webkit link color text decoration cursor pointer factbox link margin right font size text transform uppercase color text decoration font weight factbox link hover cursor pointer factbox hover cursor pointer text decoration factbox padding left display block padding padding factbox display inline margin right font size text transform uppercase color text decoration font weight cursor pointer factbox font size text transform uppercase color text decoration font weight factbox visited color factbox menu share display margin factbox menu share share button display inline block height width border radius position relative factbox menu share share button share label position absolute left transform translate font size color white factbox menu share share button share label webkit link color white factbox menu share share button share label color white factbox menu share facebook background color factbox menu share twitter background color factbox menu share google plus background color factbox menu share embed button display inline block height width background ffffff shadow rgba rgba border radius font weight font size color letter spacing line height position relative margin left factbox menu share embed button embed label position absolute left transform translate factbox menu share embed button embed label text decoration factbox menu share embed button embed label visited color factbox share embed_box display height margin width factbox menu color rgba text transform cursor default display inline factbox menu span margin right factbox menu width display webkit flex display flex factbox menu dropit submenu padding width factbox menu dropit submenu font size line height padding factbox medium screen width factbox width medium screen width factbox rating padding left float right width height auto display inline factbox padding factbox clear left factbox speaker float width medium screen width factbox menu share embed button margin margin left width factbox padding factbox speaker float factbox speaker speaker font size medium screen width factbox padding display block margin auto margin auto background color ffffff width height auto width width shadow rgba rgba rgba position relative factbox rating padding left float right width height auto display inline factbox float left factbox float left factbox speaker speaker title font size factbox font size line height function toggleembedbox embed_box parentelement parentelement parentelement embed_box embed_box style display block embed_box style display factbox factbox classlist contains factbox factbox factbox parentelement container document createelement container appendchild factbox innerhtml container innerhtml embed_box style display block function parentelement parentelement share style display block style display style display block adopted function facebookshare picture winwidth winheight openshare picture picture winwidth winheight function twittershare tweet_id winwidth winheight openshare tweet_id winwidth winheight function openshare winwidth winheight wintop screen height winheight winleft screen width winwidth window open sharer wintop left winleft toolbar status width winwidth height winheight share fact donald trump presidential candidate wife hijacker knew exactly happening went saudi arabia day attack watch husband television flying plane,false
11183,say jill mccabe support late term abortion larger baby part profitable dick black say mccabe support late term abortion larger baby part profitable mccabe indicates support late term abortion instance best health mother child say opposes sale fetal tissue profit black link mccabes qualified support late term abortion say effort profit sale large baby part effect accusing opponent supporting illegal practice ban sale fetal tissue profit,pants-fire
13531,say nancy pelosi said employer cutting hour good thing give person time pursue dream passion viral image quoted pelosi saying employer cutting hour good thing give person time pursue dream passion attack came right federal insurance exchange opened look misquote based interview pelosi asked employer potentially cutting worker hour avoid health insurance pelosi responded obamacare liberated american worker option affordable insurance stay employer coverage people free liked better covered said image put word mouth deliberately twist meaning said,false
10678,florida like indiana religious freedom restoration speaking indiana bush said florida like florida pas version federal religious freedom restoration law context passage different indiana say government doesnt party case extends protection corporation thats different florida bush statement partially accurate leaf important detail,half-true
3312,thing said prank blogger posing contributor david koch thing said publicly wisconsin budget debate walker sought downplay news value phone conversation blogger saying essence discussion news chat produce revelation strategy tactic walker view action walker right said privately match consistently said publicly,false
13151,photograph hillary clinton debate earpiece,pants-fire
6908,say biden went china said sympathized wouldnt second guess child policy forced abortion sterilization ryan accused biden going china saying sympathized wouldnt second guess child policy forced abortion sterilization biden word sympathize didnt endorse child policy instead said understood wouldnt second guess day speech spokeswoman said specifically condemned coercive birth limitation policy,barely-true
909,seat roland burris senator illinois fair path brought colleague illinois unique senator burris behalf senator welcome colleague friend political pressure realization legal inevitability change burris credential tipping point fact reid senate democratic leader drew line sand week later face think want republican wont video clip reid earlier statement burris seat come election,false
10087,federal refund delayed october ruling chain email circulating link article headlined federal refund delayed october article come national report satire website accurate intended,pants-fire
11592,state allow open carry firearm hammer said state allow open carry firearm group stricter law told state law banning open carry handgun california florida illinois york south carolina worth remembering law open carry state permissive hammer make state restriction open carry certain type firearm place rule stricter,mostly-true
298,obama remains silent asked feel church honoring farrakhan blog talking point memo said asked obama farrakhan received statement obama rejecting award statement released reported news outlet update barack obama resigned trinity united church christ church pastor jeremiah wright controversial remark foreign policy matter,false
13187,donald trump spoke phoenix looked audience said building wall deporting everybody said quote gone gone one tape donald trump said kaine said donald trump spoke phoenix looked audience said building wall deporting everybody said quote gone gone one tape donald trump said trump consistent deportation plan phoenix literally entire undocumented immigrant population gone kind language plan immigrant committed crime saying trump speech people illegally today want legalized route route return home apply reentry like everybody trump language phoenix speech criminal pool undocumented immigrant tamped kaine presented,half-true
124,john edward beginning political career taken money money washington lobbyist trippi senior campaign adviserthe lobbyist people register lobbyist best meet edward half,half-true
11916,bush governor year governor medicaid program grew twice fast kasich said florida medicaid spending year bush administration went twice quickly kasichs year ohio spending number bear comparison different state different time caution large national trend health care inflation economy played significant role medicaid spending state bush florida faced higher health care inflation economic slump ohio easing health care spending improving labor market budget policy decision governor impact medicaid spending statement accurate need additional information,mostly-true
12464,university wisconsin job life tenure program professor rating walker described system original policy job life tenure program left fact board regent broadened ground dismissal tenured faculty member individual dismissed circumstance misconduct financial difficulty threaten university existence dismissal policy extremely rare granted tenure effectively promised life,half-true
6291,unemployment oregon high school graduate aged increased percent average increased percent data checked oregon youth unemployment lower national average course rate increase higher starting point lower think actual unemployment rate important missing considered looking increase,half-true
1606,hospital doctor mri surgery forth extensively expensive country country health care mitt romney governor massachusetts republican news sunday interview json barely true obamacare cut senior medicare health care medicare gillespie republican strategist washington republican campaign email json true refusal federal employee coach cost taxpayer million annually government efficiency transparency newsmax magazine website florida mail solicitation json true florida spends million year child repeating grade education alex sink florida democrat figure cite campaign website json true milwaukee county sheriff david clarke advised citizen point barrel center mass pull trigger best option crime criminal justice gun legal issue greater wisconsin political fund wisconsin campaign json false percent total income planned parenthood abortion abortion ronald renuart state representative florida republican comment committee hearing json half true united state highest rate childhood poverty major country earth child poverty bernie senator vermont independent comment democratic debate json true governor almond program allowed undocumented people personal identification number apply receive driver license civil right homeland security immigration public safety transportation worker david quiroa prresident guatemalan american alliance rhode island rhode island newsmaker news release json pant illegal alien cost state rhode island million year census crime education health care immigration state budget tax terry gorman president rhode islander immigration enforcement rhode island newsmaker radio interview json pant say eric cantor voted assure congress paid government shut guaranteeing troop paid congressional rule federal budget military wayne powell lawyer virginia democrat debate json true congress froze current spending level percent annually balance budget year deficit federal budget jamie radtke virginia republican statement json true wisconsin legislator vote state employee labor state budget jeff fitzgerald incoming speaker state assembly wisconsin republican interview news channel json half true marco rubio controlled fund raised went candidate improve chance elected office according oecd ambulatory surgery especially united state rate time greater average country oecd data total surgery united state available data suggest higher rate surgery average country group monitor fairly established united state spends health care economically developed country high cost come surprise romney right mri surgery hospital doctor costing united state,mostly-true
11056,say hillary clinton campaign clear wiped herserverof work email gillespie say obamacare cut senior medicare statement implies reducing benefit board there debate analyst law cost saving measure impact beneficiary particularly senior enrolled medicare advantage plan private insurer senior comprise percent medicare recipient lose extra benefit higher premium overall health care slows medicare growth spending rise significantly service senior added,mostly-true
6941,say runyan voted redefine rape asked riedl said point taxpayer paid million largely unnecessary spending account percent percent percent total federal travel budget irrelevant point think knowing context reader different impression believe word refusal oversteps general million number determined appears credible methodology group partisan grind,false
12268,cruz mathematically winning race trend continues state continue spend remedial education florida spend million remedial education student held grade report sink campaign cited recent number couple million,mostly-true
1690,john paul stevens protestant supreme court clarke said suspected twisted remark recall specific context comment interview cited offered specific criticism position clear clarke said rating greater wisconsin committee said sheriff david clarke advised citizen point barrel center mass pull trigger best option clarke interview similar comment earlier radio spot comment politifact wisconsin,true
8401,eighty percent antibiotic country livestock renuart distinction comment house committee meeting renuart cautious word,mostly-true
6542,year eric cantor received money company member congress sander said united state highest rate childhood poverty major country earth unlike july statement sander saying close report seen perfect suggest childhood poverty embarrassingly high country rich comparing rate childhood poverty rate country perilous country different standard living addition income inequality united state exaggerating position,false
8658,say steve stockman basically want filled zone school quiroa said almond administration allowed undocumented driver taxpayer identification number obtain rhode island driver license division regulation issued taxpayer identification number purpose update politifactri twitter,true
4891,say military expenditure united state greater combined spending largest nation time ignores mitigating factor tax particularly sale tax illegal immigrant state million figure repeatedly cite sound authoritative category based number outdated grossly inflated documentation,true
11105,iran deal say country try undermine iran nuclear program help defend israel egypt saudi ally powell said cantor threat government shutdown year voted ensure congress continue paid offering protection member military powell backwards cantor period high political gamesmanship supported republican legislation event shutdown continued military withheld paycheck congress member simply opposed procedural effort democrat given bragging right powell charge cuff came portion debate cantor direct question powell comment leading query said given plenty thought suggests time check fact,false
8793,rick scott administration spent taxpayer money voter purge attempt radtke say budget balanced congress froze current spending level percent year cold equation math work radtke sugarcoats tough proposal comparing cutting child allowance penny program percent cut account mandated increase entitlement program say cutting billion year congress need billion program exist program actually require cut current program going deeper proposed house republican budget writer spending make radtkes plan highly unrealistic radtkes calculation result,barely-true
3956,number world come energy resource russian second saudi arabia number effect legislation party legislator public worker truly dissimilar short fitzgerald said legislator vote walker aside collective bargaining issue walker plan state employee health pension benefit according elected official hit,true
7160,agriculture department estimate roughly percent corn crop ethanol corn feed livestock poultry united state rubio said minivan charge damage occurred political event hair charge included item silent auction event ended paying ruling crist statement raised went candidate improve chance elected office right arrives number conflating separate fund permitted candidate campaign,half-true
10377,legal mail child keilar said clinton campaign clear wiped server work email clinton campaign told work related email deleted server shortly turned state department provide date paper trail give window december march,barely-true
5495,tonight ohio people came vote barack obama unopposed race voted mitt romney rick santorum combined adler said runyan voted redefine rape listing reason trust stand woman house republican introduced restricted federal funding abortion case forcible rape runyan signed sponsor legislation reached house floor vote runyan voted favor word forcible removed,false
918,democrat compare infrastructure program stimulus eisenhower interstate program proposed billion highway going billion road bridge trump said cruz mathematically winning race cruz need delegate race impossible reach number remaining primary given delegate left conceivably supporter state whove held primary given dozen uncommitted trump statement largely accurate need additional information,mostly-true
9532,congressman cotton arkansan congress democrat republican vote disaster relief time according world factbook little percent american identify protestant catholic percent population jew represent percent population correct stevens protestant supreme court bench,half-true
516,navy sailed ship world year nuclear power plant accident slaughter said percent antibiotic country livestock statistic come comparison sale data food producing animal private sale data human antibiotic sold united state letter congresswoman confirms drug livestock consumed food water mean percentage animal high percent close slaughter said clearly antibiotic sold people livestock percent animal,true
11352,openly elected georgia legislature powell campaign accused cantor collected money industry folk member congress,true
9418,rep eric cantor luis gutierrez touring country year joined working bipartisan fashion goal immigration reform fineman said stockman basically want filled school stockman introduce easier state allow school personnel carry firearm bill stated purpose allow people defend student armed intruder expert agreed stockman goal firearm inside school hear stockman office know envisioned upper limit increase based,pants-fire
11063,billion website obamacare worked doesnt work increase entirely united state accounted billion increase globally united state global increase percent rise military spending compared percent rest world country highest military spending account percent world total state department data recent data stockholm international peace research institute support simpson statement military spending greater country combined,false
11579,take year refugee processed united state rubio said according iran deal country try undermine iran nuclear program help defend israel egypt saudi ally provision targeted terrorist saboteur country rubio certainly ally israel egypt saudi arabia kerry clear thats administration interpreting adopt rubios expansive interpretation agreement say united state offer assistance rubio put language provision offer significant wiggle room surrounding provide assistance,mostly-true
2832,congressman ryan secured grand total date mahoning valley additional pending spending bill florida said press release rick scott administration spent taxpayer money voter purge attempt number come news story based cent charge search save multiplied time name list potential noncitizen month later state abandoned effort long checking name fully account state cost example account time government employee worked project know state spent total largely litigation save data group wrongly source based initial information state project reflect total cost month later resulting total double best number nail,true
1073,north carolina stimulus money hire state worker apply stimulus fund taxpayer federal government data energy information agency russia largest volume fossil fuel american lead coal produce high amount energy burned mean united state narrowly edge russia report quibble allen decision list saudi arabia ranking relies undiscovered reserve minor point,false
196,hillary clinton enact campaign proposal taxpayer faced financing billion spending white house term tally dont account portion corn ethanol production end feed trough dried distiller grain goodlattes statement based accurate number omits information disproves conclusion corn go ethanol livestock feed,mostly-true
11411,gecker voted double vehicle registration fee costing chesterfield county resident million annually mailing occur practice legally sanctioned quickly abandoned like roll bubble wrap,false
113,people know american living ebay update shortly posted item axelrod tweeted responsibility error guilty charged,half-true
11992,dont know david duke ultimate cost line mica said total cost roughly billion today dollar according report american highway user alliance estimate site cost put number right billion mica right billion current stimulus billion interstate cost cite ultimate cost original proposal eisenhower underlying point correct highway portion stimulus small compared plan,pants-fire
2324,percent campaign fund donation organization city providence vote hurricane sandy update july response cotton listed vote showed support disaster relief funding,pants-fire
8769,percent voter dont believe climate change happening navy reactor smaller robust reactor commercially designed combat jolt submarine comparison entirely fair said short debate relevance mccain statistic mccain right say reactor accident aboard navy nuclear powered vessel,true
9699,say senate candidate joni ernst support national minimum wage newspaper focused lgbt news recently said elected georgia legislature voter sent lesbian serve gold dome came stint office lost election,mostly-true
1148,birthers obtained copy obamas kenyan birth certificate ingraham said cantor gutierrez touring country year joined working bipartisan fashion goal immigration reform cantor gutierrez leader attended pilgrimage york city area july focused immigration issue aide thats immigration event cantor gutierrez happened attend lawmaker discus immigration event york national tour ingraham point immigration cantor gutierrez attended,pants-fire
10370,keystone mean unlocking canadian sand trump said billion website obamacare worked,barely-true
7671,working created job year bush said take year refugee processed united state bush actually gave estimate long refugee admission process take worldwide average year year half syrian refugee take year average bush overall point correct estimate ballpark,pants-fire
12695,twice licensed firearm dealer california mcdonalds defense topped list total passed signed money included million earmark fiscal ryan inserted defense department spending lockheed martin development akron high altitude airship detailed breakdown appear ryan congressional website figure match listed critic earmark taxpayer common sense center responsive politics,true
8835,played game pittsburgh steelers inch snow played inch supported fact city washington stimulus money employee pursue federal grant money help offset cost police station difference federal grant stimulus city official appear stimulus money available project,false
991,department homeland security view returning military veteran owner likely commit terrorist act realize assumption arithmetic simple instance calculation assume program start clinton term allowing spend meter thing year course happen purpose keeping tab cost clinton proposal reason,barely-true
10001,data violent crime show wisconsin safe scott walker took office sturtevant say gecker voted double vehicle registration fee costing county resident million annually additional fee increase came vote chesterfield board supervisor april gecker opposed despite opposition passed vote campaign instead argues gecker subsequently voted pas massive spending plan fund county public service public improvement project registration fee tiny plan sturtevant camp note gecker voted advertise board considering increase thats tantamount voting support increase local governing board required notice public hearing increase table ball time increase came direct vote gecker opposed,barely-true
7686,boston marathon bombing fifth case government official examined individual potentially involved terrorism felt threat went carry terrorist murder company spokeswoman number came day company keep track ebay entrepreneur worldwide number based nielsen study estimated million distinguish time time line auctioneer,mostly-true
12435,donald trump hoping real estate crash trump said know david duke trump forgotten knew duke denounce twice election cycle knew criticize duke racism knew hated vote duke represented factbox font family roboto helvetica sans serif color rgba font weight margin margin padding background color padding padding display block margin auto margin auto background color ffffff width height auto width width shadow rgba rgba rgba position relative factbox factbox header height margin border width border color silver border style solid margin font size color rgba factbox display inline block float left factbox display inline block float left padding padding right factbox speaker float left padding width factbox speaker speaker font weight font size padding factbox speaker speaker title color rgba font size factbox rating padding left float right width height auto display inline height factbox rating width padding factbox display inline block font weight font size line height webkit margin webkit margin webkit margin start webkit margin factbox margin width display block font size line height factbox dateline font size color rgba font weight margin factbox border border left border right border border style solid border color padding padding factbox link display block padding factbox webkit link color text decoration cursor pointer factbox link margin right font size text transform uppercase color text decoration font weight factbox link hover cursor pointer factbox hover cursor pointer text decoration factbox padding left display block padding padding factbox display inline margin right font size text transform uppercase color text decoration font weight cursor pointer factbox font size text transform uppercase color text decoration font weight factbox visited color factbox menu share display margin factbox menu share share button display inline block height width border radius position relative factbox menu share share button share label position absolute left transform translate font size color white factbox menu share share button share label webkit link color white factbox menu share share button share label color white factbox menu share facebook background color factbox menu share twitter background color factbox menu share google plus background color factbox menu share embed button display inline block height width background ffffff shadow rgba rgba border radius font weight font size color letter spacing line height position relative margin left factbox menu share embed button embed label position absolute left transform translate factbox menu share embed button embed label text decoration factbox menu share embed button embed label visited color factbox share embed_box display height margin width factbox menu color rgba text transform cursor default display inline factbox menu span margin right factbox menu width display webkit flex display flex factbox menu dropit submenu padding width factbox menu dropit submenu font size line height padding factbox medium screen width factbox width medium screen width factbox rating padding left float right width height auto display inline factbox padding factbox clear left factbox speaker float width medium screen width factbox menu share embed button margin margin left width factbox padding factbox speaker float factbox speaker speaker font size medium screen width factbox padding display block margin auto margin auto background color ffffff width height auto width width shadow rgba rgba rgba position relative factbox rating padding left float right width height auto display inline factbox float left factbox float left factbox speaker speaker title font size factbox font size line height function toggleembedbox embed_box parentelement parentelement parentelement embed_box embed_box style display block embed_box style display factbox factbox classlist contains factbox factbox factbox parentelement container document createelement container appendchild factbox innerhtml container innerhtml embed_box style display block function parentelement parentelement share style display block style display style display block adopted function facebookshare picture winwidth winheight openshare picture picture winwidth winheight function twittershare tweet_id winwidth winheight openshare tweet_id winwidth winheight function openshare winwidth winheight wintop screen height winheight winleft screen width winwidth window open sharer wintop left winleft toolbar status width winwidth height winheight share fact donald trump presidential candidate know david duke state union,mostly-true
