articleId,cleaned_statement,label
11564,hurd tends percent straight republican straight party voting record working day defined people monday friday excluding holiday mean mccain completely right specified working day technically obama congress day count weekend point mccain saying working,true
8530,say chris christie vetoed planned parenthood funding time course governorship ohmsett testing facility participated open water exercise canada norway landrieu overstates situation say equivalent drill landrieu right say canada practice open water spill testing facto prohibited issued permit decade application process exist remains legally possible forpermission,mostly-true
11029,greece economy size metropolitan miami edith ajello said lot study indicate minor easy marijuana easier alcohol verb choice timing ajellos comment proved crucial shed referred easily young people purchase shed said support recent credible national study showed teenager report easier alcohol marijuana,true
12460,budget lieutenant governor office half miliband said geography poverty fundamentally changed past year increasingly concentrated conflict fragile state broadly speaking number fragile state better raising people poverty biggest cautionary note expert lack consistent measure fragility list change significantly year year statement accurate apply cautiously,mostly-true
10539,cigarette butt poison baby small child nicotine ryans number land right middle cost benefit estimate high dollar spent researcher caution forecasting outcome kid head start difficult additional piece information there decade data program changed time,true
3273,say budget repair collective bargaining fully intact sounded novelty item literature worldcat search came book wikipedia list complete book include scholarly study clinton ballpark,pants-fire
10465,took office private sector job created georgia nearly coming past month mcdonnell said republican governor head seven state lowest unemployment rate providing proof better record job democrat right number shaky ground insists republican stewardship brought result seven state including virginia headed democrat year,true
78,going difficult long spending million authorized romney clear quoting perry book said writing book perry pointed measure social security failure perry book tout benefit private plan say measure social security failure,mostly-true
10600,today selma poverty rate roughly time white asked proof campaign organization provided instead spokesman said clearly referred federal unemployment report recovery explanation commercial undoubtedly focused stimulus,half-true
12110,say political prisoner cuba proliferation gasoline ethanol blend percent increase domestic production contributed planting said obama need check figure,false
6804,say illinois democrat david gill medicare pete gallego said hurd tends percent straight republican straight party voting record,pants-fire
129,said leave residual force iraq say rosen said christie vetoed planned parenthood funding time course governorship rosen largely correct different people come different figure,true
7219,say year graduation rate combined district footprint jumped percent krugman said economy greece miami metropolitan area based common measure gross domestic product accurate greece billion miami metro area billion,half-true
11312,donald trump asked florida casino gambling said hope commission successful hope tooth fairy burman deadpanned short predict rubio child stuck future policy decision know instance come hard number father know best united state government spent percent collected recent fiscal year,mostly-true
12888,milwaukee police deadly force rate lowest country scientific literature show rare event doctor poison control center deal young child tend mouth consumed cigarette cigarette butt seldom fatal qualify medical emergency child symptom poisoning,half-true
8448,say barbara buono voted raise percent arguing change modest walker cited civil service said collective bargaining fully tact walker outlined budget repair limit collective bargaining right public employee provision provoked daily demonstration state capitol national medium attention,mostly-true
7471,say texas uninsured people state million job lost construction manufacturing replaced lower paying position retail service industry according state labor department combined factor account public worry stagnating economy data show increase job deal said private sector job created term increase replaces job lost took office data estimate accurate conservative,barely-true
11836,running career politician asked obama campaign explain arrived million figure campaign spokeswoman psaki provided number figure different includes projected cost budget year obama campaign math work entire cost iraq conflict date billion according congressional research service bush administration request billion divide number day start conflict march budget year day,mostly-true
7024,say multnomah county library open hour week lowest library county region sander said today selma poverty rate roughly time white there question substantial economic exists black white selma dallas county half century bloody sunday documented poverty rate little time higher black time sander said,true
10832,say mike huckabee appeared diabetes infomercial endorse cure treatment health agency support rubio said obama proposing pinprick strike military intervention syria obama suggest limited military response likely airstrikes navy ship assads chemical weapon attack civilian obama word pinprick didnt want attack said repeatedly military isnt built small scale action,true
1854,say regulation greenhouse gas endanger texas dairy facility swine operation corn farm beef cattle operation castro said political prisoner cuba numerous activist human right group differ impossible exact count given opaqueness cuba criminal justice variation definition handful political prisoner country castro downplaying regime weekly crackdown demonstrator want free expression,false
10704,facebook unveiled rule stop user creatingposts related religion actually supported expansion government plan medicare like coverage including senior nrcc completely distorts plan attempt scare senior,pants-fire
13436,democrat hampshire voter registration honest massachusetts election close theyre busing place based statement richardson consider marine guarding embassy constitute residual force richardson site getourtroopsout state richardson leave zero troop iraq campaign respond question embassy issue based hardball interview richardson genuinely changed position residual force,pants-fire
12338,california added twice job florida past year year said graduation rate combined district footprint jumped checked adam figure relied graduation statistic benefited better record keeping better student retention waas shull hand raised said,half-true
11062,past year congress written bill passed amendment floor house enacted bill member house cheney failed mention blair opposes controversial interrogation technique think damage caused outweigh benefit gained essential national security cheney neglected account blair comment additional context refute core point cheney attribute blair blair misgiving technique acknowledged information valuable instance,mostly-true
11973,say travis county commissioner gerald daugherty claim taken voted raise salary percent bush said trump asked florida casino gambling said time trump gave money bush state party bush race governor,barely-true
8670,employment discrimination discriminates christian daycare christian parent christian business owner right religious freedom rating flynn said milwaukee police deadly force rate lowest country year data available national level simply dont know milwaukee rate compare prior year,false
310,support bush cut mccain voted originally belief permanent glad agrees permanent debate month later moderator russert charged edward changing position proposed universal health care child point clear presidential campaign presidential candidate followed good thing good thing america presidential candidate specific truly universal health care plan thing tell anybody know know,true
10703,iran defense budget billion defense budget closer billion buono voted raise salary percent heap help republican friend colleague,mostly-true
9665,brookhaven homeowner hundred dollar property tax compared owner value home unincorporated dekalb county coleman said texas uninsured resident texas continues highest percentage uninsured resident nation number california million uninsured resident,half-true
12863,mosquito population south florida larger community country breadth experience working attorney author teacher serving nation diplomat rus proud served people wisconsin tyler said rating setting stage election rematch johnson said face career politician feingold short stretch clear lion share feingolds career politics government pension make apology,true
8029,say health insurance premium rise obamacare washington clark county main vancouver community library open hour week called group responsible mailer asked statement sent slightly different group number average number hour library open county finding supported conclusion multnomah county library hour lowest county region,half-true
12183,say nelson voted amnesty urgingcongress provide citizenship residing illegally country fournier said health agency support cure treatment huckabee endorsed infomercial promising diabetes reversal health group physician specialize diabetes told support approach reversing diabetes outlined diabetes solution huckabee endorse,mostly-true
8362,virginia number state caput screening people mental illness purchase leave staple statement commish basis number usda letter assumption farm subject regulation expired issued final rule week staple adjusted reasonably explained outdated complaint,mostly-true
12325,missouri state lowest paid worker article come national report satirical website factual intended,half-true
11877,people think aid look like daugherty initially opposed certain raise including penciled commissioner later voted budget including raise personally increased salary newly authorized salary commissioner went percent nearly percent,mostly-true
7732,south carolina labor shortage specifically meatpacking industry mccain responded calling romney flip flopper tax issue fact remains mccain voted romney say like previous ruling issue updated post updated correct reason mccain gave time opposing cut,mostly-true
8501,people able sign health insurance federal marketplace fact brookhaven resident stormwater fee unincorporated dekalb final saving respectively dekalb deputy commissioner robert goodman said face property lower brookhaven correct nearly amount stated goodman said premise saving accurate number significantly,mostly-true
11737,let start premise rhode island strictest law state earnest said mosquito population south florida larger community country there little doubt mosquito population expert said condition south florida sustain large diverse collection insect essentially year long safe dont forget deet,true
7252,say region worst drought year recorded seaman say nelson voted amnesty urgingcongress provide citizenship residing illegally country clear actually resolution hold teeth call forum pathway citizenship people legally country vague blankly sayit fall amnesty umbrella doesnt mean grand scheme immigration debate,true
3164,lowest income people biggest gain distant cuccinellis statement largely accurate need clarification,false
12462,florida issued million conceal carry permit past year revoked know meant worker worker private sector state government worker analysis includes private sector employee missouri rank closer rank missouri hold distinction lowest paid state worker based average weekly wage statement partially accurate,half-true
9370,created obama administration people went food stamp gallego said average student loan debt texas cost average size pickup truck unlike owner said student allowed refinance loan lower rate college loan federally backed uncle doesnt offer student graduate refinance,false
5103,say declared candidacy congress redistricting process manipulated allow incumbent politician guarantee election pink slip rick remark accurate leaf story scott proposal mandate minimum hour supervisor offer maximum hour local supervisor one spoke said offer bare minimum group right hour mandated minimum statement accurate need clarification,barely-true
13415,say chris koster opposes right work effort taken million union boss armstrong consistent check newspaper story showed armstrong sounded alarm raiding general fund road issuing today like armstrong say keeping voting option open,half-true
11239,say bush handed obama trillion deficit obama reduced bush deficit billion bono said public think aid obvious rhetorical flourishin bono comment independent polling showthat public see aidsas threat home overseas people rank high global health agenda believe america continue help developing nation deal,half-true
10569,say president barack obama unilateral change obamacare time editor note article includes updated information associated press report,half-true
9081,broward county unemployment rate percent lowest florida research show south carolina unemployment percentage point higher national average rate lower educated resident higher graham said problem filling certain job amid high unemployment statement lack context wage condition meatpacking industry,barely-true
6208,wisconsin retirement public employee self funded pension plan money worker fund crawford said people able sign open enrollment federal health insurance marketplace fit internal note released house committee initial number possibility people enrolled website official number available,barely-true
10558,ninety percent money union operated worker training center come employer center prevent violence outspoken advocate control law legal expert rate rhode island state strongest control law,barely-true
10790,helped pas enacted largest texas history state senate watson said worst drought year region record dating general area indicated severe single year drought rainfall combined evaporation lowest recorded water flow highland lake,barely-true
4115,ryan plan younger receive kind healthcare option enjoyed member congress economist agree huge increase inequality said saez economics professor university california berkeley increased concentration loss especially early recession contrary lowest income people smallest gain,barely-true
11362,say bernie sander came marriage year wasnt popular trump said florida issued million conceal carry permit past year revoked trump cited number permit issued exaggerated revoked florida revoked permit including misuse firearm,true
8852,david dewhurst lieutenant governor history personal security actual ratio smaller doesnt administration economic record flattering light ratio lower meme suggests,mostly-true
5600,administration issued rule abortion obamacare requires person enrolled insurance plan include elective abortion coverage abortion premium incumbent aided change critical fact listener different impression,false
6078,overwhelming democrat republican vote legislation special session job demonstrated bipartisan nature wisconsin legislature greitens said koster received million union opposes right work legislation doubt koster opposes right work law greitens actually understates total kosters labor donation received million union according missouri chamber commerce industry,barely-true
1724,say rick perry held private sector occupy democrat said george bush handed obama trillion deficit obama reduced bush deficit billion post picked certain year year number accurate statement leaf important information,false
6724,say president obama promised unemployment percent stimulus passed boehner saidobama unilateral change obamacare time boehners staff sent link unilateral action take creative picking choosing count including counting delay regulation separate action congressional research service considers action significant policy change lastly expert said administrative change routine lawmaking process occurred president,barely-true
13507,say indiana mike penny advocated diverting taxpayer dollar called conversion therapy sharief said browards unemployment rate percent lowest florida rate percent lowest florida large urban county lowest florida seven county smaller metropolitan area lower unemployment rate recent data phrased accurate talking point inaccurately speech make county,half-true
6787,say cruz pledged eliminate department education federal college student facebook post said obamacare force thousand volunteer station service close entirely certainly cause concern looking change status exaggeration furthermore sound like know expect issue resolved pressure mounting statement partially accurate leaf important detail,half-true
3830,dollar classroom dollar bureaucracy tape rating beil said wisconsin retirement public employee self funded pension plan money worker fund state accounting continued annual worker contribution beils self funded remark leaf strong misimpression taxpayer little skin game fact taxpayer major source money pension fund,mostly-true
11860,ohio manufacturing job lost portman call nafta proven success money question belongs worker compensation decide allocate year,barely-true
2227,kathryn starkey attended half meeting given challenge like gore argue large scale solar development make sense considerthe enormous amount land energy money currently fossil fuel produce electricity control pollution gore exactly tell story square mile solar farm infrastructure improvement testifying broad issue climate change delivering lecture building solar plant,mostly-true
9390,say liberal immigration reform group endorsed primary opponent dave brat additionally senior significantly income member congress likely option expensive plan finally receive protection rising cost fair share provides member congress,false
11554,welder money philosopher todd said sander year issue marriage specific marriage sander opposed defining marriage exclusively woman expressed opinion vote conversation activist state,false
951,teddy roosevelt called health care reform nearly century staple called dewhurst lieutenant governor texas personal security staple statement leave impression dewhurst arranged unique benefit contrast dewhurst quoted year saying initiate protection initially declined staple acknowledge capitol security beefed way dewhurst wasnt gaining protective,true
7083,say mike dovilla support plan allow foreign corporation ohio turnpike people purchase paying private dollar abortion coverage account voluntarily despite puzzling wording ultimately allows disclosure abortion rule obvious time signing coverage,barely-true
1368,charlie crist broke quarter record fundraising senate race florida percent strong bipartisan backing special session vote consumed state month bitter partisan battle age,true
8688,murray ryan deal divided government budget agreement involved family farming ranching operation gannaway said looking local businessmen folk good representation community serve board perry government employment typical occupation certainly qualifies private sector bacon white spokeswoman said making point considerably private sector experience lawyer businessman perry entirely white said wichita fall,barely-true
2893,american people spoke pretty loudly said stop looming hike romney told donor wavering voter reminding obama said unemployment percent council economic adviser predicted stimulus hold level,false
7506,john brennan asked directly geographic limitation drone strike program brennan responded said limitation statistic perfectly match kasichs statement ohio administrative spending close administration highlighted story support kasichs position,true
276,say time magazine called america best governor strickland said ohio manufacturing job lost portman call nafta proven success implication nafta solely responsible gross complex economic phenomenon politician year term sole cause quarter million lost job nafta trade deal isnt wholly blame,true
602,supporting supreme court abortion decision wadestarkey served board june april looked budget related meeting fell period pennington mailer month said wasnt sure came different count meeting budget meeting attended starkey attended seven seven final vote attendance record half hair,true
5832,year celebrity president recent college grad moving parent mchose cite fair estimate illegal immigrant cost jersey taxpayer billion annually number expert there accurate ass cost fair report look estimated cost part different year year year trend year expert agree case including texas case cited illegal immigration cost taxpayer immigrant economy,false
4594,say rick perry chaired gore campaign president rubio said welder money philosopher statistically philosophy major money welder room significantly increase career,half-true
7494,literally hundred preference loophole added code time rarely day statehouse single intent purpose case especially budget bill typically thousand page containing budget provision dozen state agency department board commission unreasonable conclude vote favor massive document indicates percent support,true
4773,say suzanne bonamici support billion medicare passed year crist raked million campaign fundraising quarter raised million september nelson raised million entire race comparedwith million year candidate mccollum campaign crist graham candidate combined raise million crist june largest month gain senate candidate inflorida history,false
1222,reach gallon trade plan initial news conference ryan said current deal divided government budget agreement later clarified statement note actually divided congress,barely-true
12656,losing people heroin opioid overdoses lost aid epidemic peak wording poll like perfectly accurate reflection option poll american oppose board expiration bush cut accurate public spoke pretty loudly congress stop looming hike plurality american people actually support amount hike wealthiest american,barely-true
9877,say democratic senate candidate bruce braley voted billion medicare support obamacare medina enjoyed spurt debate night extended month proof search term evening morris austin expert said surely,half-true
7606,preventive care coverage affordable care helped granite stater save money live healthier life higher education community college likewise sustain funding cut plus drop state supported scholarship nursing home left lower rate legislative session straus correct agreed budget fund item statement fails acknowledge funding lower level,half-true
13456,time republican white house house senate kenny guinn nevada janet napolitano arizona kathleen sebelius kansa mark warner virginia article said huckabee approached state trouble energy innovation cited accomplishment child health care economic growth called mature consensus building conservative earns praise fellow evangelicals occasionally liberal democrat time publication honor month,false
7224,saxby chambliss vote democrat conservative cite questionable survey suggests data author say survey year percent figure twice highest rate respected research group blame obama phenomenon economist impact president,false
4214,second quarter campaign raised money challenger nation brought fundraising total problematic reid inappropriate measurement unemployment ignored significantly worse recession hispanic employment exaggerated impact democratic policy hispanic job picture upside reid hispanic unemployment lower late year number bounced unemployment risen incrementally past month,true
10797,say recall election aimed remove republican official office cost ten million dollar long chairman perry legend perry endorsed gore president hold campaign leadership post,barely-true
7486,wisconsin half adult psychological distress received mental health treatment medication trump said totally iraq came position difficult earlier accepting military action asked america said guess month invasion trump said president focused economy didnt speak launching attack trump didnt speak iraq happened said sort opposition describes today,mostly-true
114,stood ground zero worker sacrificed health sacrificed life kept standing till administration took action precise count number loophole preference added reform brill took stab telling certainly number mentioned initially guessed looking couple related bill concluded think able documentation prove portman educated guess hard figure,true
12762,gift taking mcdonnell took fraction kaine took brings ruling,pants-fire
9143,time world nuclear powered aircraft carrier docked fails mention gallon gasoline norm group leaf important study predict smaller increase,false
1903,exxon mobil page medium response strategy plan resource protection page long plan removal page long cuomos comparison reach people dying drug overdoses overall number died aid peak aid crisis number death heroin opioids continues rise doubling erie county,mostly-true
6893,voting approve question save job twin river say bruce braley voted billion medicare support obamacare include cost saving impact beneficiary medicare advantage participant overlook nuance target reduction health care provider beneficiary ignores spending benefit medicare beneficiary expanded coverage prescription,barely-true
7895,republican legislature city council providence year list began better access preventive care statement brush mixed outcome preventive service lead better health result battery test little health effect likewise affordable care requires preventive procedure offered cost patient save individual money wide basis practice wasteful come cost,barely-true
6528,say senate rival tommy thompson want millionaire like raising tax middle class coulter tweeted time republican white house house senate republican president george bush served time congress republican majority senate house congress congress,half-true
922,economic stimulus legislation open billion taxpayer dollar left wing group like association community organization reform acorn calculated rate table listed list higher bracket actually clinton obama implemented plan accuses wanting raise rate lower income said stay,barely-true
10345,exposure electromagnetic field power line associated childhood leukemia disease point senator doesnt vote fiscal conservative issue vote chambliss differed senator considered conservative chambliss voted conservative issue voting record show senator vote colleague percent time lifetime average better republican currently serving senate,barely-true
10285,milwaukee school serving african american income student reading proficiency record murphy democratic primary opponent list frankel raised quarter combined murphy said second quarter campaign raised money challenger nation brought fundraising total couple candidate technically raised money thanks personal campaign loan switching statewide senate campaign house,true
623,say obama replaced american flag tail plane campaign logo rating walker said recall election aimed remove lieutenant governor state lawmaker office cost ten million dollar single ten million,mostly-true
7587,atlanta mayor kasim reed held conversation public falcon stadium projectit considered indicator possible mental illness similar strict inclusion criterion word people psychological distress mental illness distress generally regarded lower scale mental illness rating making reference mental illness walker said wisconsin half adult psychological distress received mental health treatment medication,half-true
12423,donald trump return paid penny tax trump speaking gift taking said mcdonnell took fraction kaine took kaine accepted gift lieutenant governor governor disclosed required state mcdonnell disclosed accepting gift attorney general governor didnt disclose come total gift time kaines total,barely-true
7444,budget deal struck trillion dollar cut went effect immediately special committee agreement trillion cut chain email say obama ordered aircraft carrier norfolk naval base supposedly time world rendezvous occurred similar grouping happened base naval personnel family christmas holiday nefarious reason posed security risk,half-true
3531,weve lost million job obamas president job lost twin river closed including twin river saying going happen twin river scale operation percent percent close position job say risk update politifact rhode island twitter politifactri,pants-fire
654,illinois washington barack obama bridged partisanship bring significant reform attributed republican eclipse providence demographic social change similar occurred urban area jackvony statement lively experiment making point long time republican council represented city assembly said year fact overall point sound number werent,half-true
8639,tax time including property reduction rank largest state history jacksonville debate romney said voted democrat republican ballot romney open strategy decision expect voter thing contrary interpretation merit romney point ballot handed didnt include republican hand romney right request ballot opted,barely-true
5930,jersey largest transit entire country figure calculation respected group impact clear middle class establish increase cite report assumes worst case detail ryan plan ignores thompson specifically opposed scrapping deduction baldwin draw debatable conclusion middle class splicing different study implication rate cut thompson favor,mostly-true
10009,job number wisconsin fallen dead midwest growth money abandoned foreclosed home resell rent boehner comment imply money earmarked acorn money funneled suspect voter registration program,false
1198,baucus federal fund subsidize coverage elective abortion lynch said exposure electromagnetic field power line associated childhood leukemia disease lynch questioned say saying association asserting emf cause cancer disease believe average reader come away believing lynch saying direct link real danger striking assertion,false
7756,balanced budget tax best growth year nearly private sector job merit reward jersey best teacher education funding school included seven choice school included voucher school lutheran independent charter rating darling said milwaukee school serving african american income student reading proficiency thats accurate tenth percentage point state tougher grading scale,mostly-true
1743,registration fewer percent florida voter independent mayor initiate meeting reed host town hall meeting community impacted stadium perry point reed engage public person perry statement need context fully understood,true
8423,teacher involved developing common core state standard debate trump said said marco rubio mark zuckerbergs personal senator want check website say exactly,false
12718,senator hillary clinton paid woman office clinton said donald trump return paid penny tax know trump situation fact exacerbatedby unwillingness release return public record trump federal income tax year clinton referencing record include information year trump federal income tax record return make learning year difficult,barely-true
9482,mark warner record acting keystone pipeline nelson missed thing trillion dollar saving budget control place year immediately implemented lawmaker annual appropriation process committee charged cutting deficit reduce trillion avoid sequester agreement trillion cut nelson said partially accurate miss important detail,barely-true
7567,parent trigger legislation drafted president obamas adviser drafted president clinton adviser plan define small business sure plumber considered small business obama plan generally obama fine small business,false
12495,say johnson voted turn medicare voucher program sense scale number losing million job priebus indicated mean losing percent nation job scale great depression mailed republican national committee press office explanation reply time posted story,mostly-true
6214,toothpaste contains poison substance fluoride transportation expert agency spoke dont discount congressman statement york biggest overall jersey term statewide system jersey largest,barely-true
673,today import triple senator mccain took office shes arrives conclusion citing accurate data unconventional shift time frame point ignores recent month performance common yardstick economist say wisconsin performance improved better midwest state,true
8351,shutdown normal constitutional process shutdown democratic house speaker oneill speakership added cost borne people select plan include abortion coverage premium abortion,half-true
8292,texas gained people maryland lost best growth year nearly private sector job merit reward jersey best teacher education funding term gain news positive year year data growth past decade christie office rutgers economist confirmed christie action responsible gain read fact check sunday,half-true
11888,appointment florida supreme court raul cantero kenneth bell earned reputation consistent conservative independent vote florida people think schale wrote blog adviser said registration fewer percent florida voter independent,mostly-true
7131,say legislation supported right activist strip mother father future texas birth certificate participant effort document detailing process reveal case,barely-true
8172,sell product america rest world clinton said sander suggested iranian troop fight ground syria sander advance idea occasion sander comment context multi national muslim fighting force included nation largely friendly israel statement accurate lack useful detail,true
6126,there wildlife arctic national wildlife refuge obama said agree award related statement magazine award campaign issue washington post columnist richard cohen wrote award american cohen wrote farrakhan racist history making anti semitic remark church award magazine founded church senior pastor closely related,pants-fire
12451,right major poll national poll statewide poll month week defeating trump numbersand larger margin secretary clinton saying toothpaste contains poison bohl overstates case alarm public people generally dont swallow toothpaste massive risk fluoride poisoning fact expert vomit toothpaste long point,mostly-true
3052,fought shared value ideologue partisanusing starting point import tripled measure according energy information administration import crude refined produce product like gasoline went million barrel million report time import petroleum went million barrel million report tripling pretty close,barely-true
3605,cost cancer affiliated issue billion year state rating gingrich said shutdown normal constitutional process shutdown democratic house speaker oneill speakership dubious suggest shutdown normal constitutional process relatively common doesnt mean founder intended government operate,true
2519,trade plan gingrich said texas gained people maryland lost omalley countered maryland added people essentially theyre right different measurement omalley right overall population figure gingrich right look migration state,false
13374,left blatantly attempting disrupt georgia election woman premium saying hudgens fought strip woman life saving coverage like mammogram overstatement fought away mandatory coverage squire statement accurate leaf important detail take thing context,false
5632,president barack obama reduced cost prescription drug nearly million american leader texas value say proposed change strip mother father texas birth certificate proposal eliminate requirement adoptive couple seeking birth certificate list male father female mother proposal explicitly remove mother father entry certificate reasonable needed tweak mom dad vanishing,true
10393,tampa isleading state job creation holmes said daugherty advocated lowering penalty crime like strangulation domestic violence case throw people jail addressing staff member daugherty appeared seeking input variety issue affecting cost operating jail question raised county argue lowering penalty strangulation daugherty didnt advocate action comment work session statement action tell,barely-true
116,earmarked dollar doubled tripled year bluntly vaccine help hurt dont believe consider recipe question series shot recommended childhood immunization include ingredient singled problem,half-true
11593,say cruz supporter legalizing people country illegally proposed giving work permit city population closest austin size ranged boston detroit boston charlotte fort worth year term seven city year term according check city website interview respective city official percent city close population austin represented council member elected year term,false
967,wrote provision allowed dole bonus president obama said united state selling product country note overall outlook export trouble spot sale expected grow grow slowly month come nation trade deficit remains high president statement focused overall value export,false
5155,aclu atheist denver demanding stop tebow praying sideline weldon acknowledged overstatement interview politifact florida stood observation gathered congressional trip refuge there wildlife backyard area want drill said,pants-fire
13498,wisconsin us voting machine outlawed illegal come stated position county issue limited number best labeled partisan banner promise future behavior carry weight money trail established,pants-fire
8217,half oregon university student pell grant figure pegged indirect cost said recent research consistently pegged total annual cost considerably billion,mostly-true
5467,invested million traffic fix raising tax brian kemp georgia chief election official said tweet left trying disrupt georgia election process left leaning aclu file suit seeking extend georgia voter registration deadline hurricane matthew judge refused statewide extension georgia reported case voting problem left wing conspiracy disrupt vote,half-true
4894,debbie wasserman schultz blamed republican creation hamas obamas campaign credit president fighting signing health care reducing cost prescription drug nearly million american saving medicare beneficiary money phasing coverage doughnut hole accomplishes requiring discount drug company providing subsidy increasing amount eliminated center medicare medicaid said million people saved billion drug,false
3551,report navy time said percent army navy marine thought attempting suicide april month buckhorn took office mayor april orlando produced job tampa area close buckhorns commercial say leading state job creation tampa longer leading state creation,pants-fire
4665,property tax state texas governor earmark congress funded defense appropriation homeland security measure year congressional democrat vowed drastically earmark process complete appears congress track spend little billion earmark skeptic likely president bush said want earmark half,barely-true
7166,say texas passed state dream state rubio said cruz supporter legalizing people country illegally proposed giving work permit contrary sign cruz proposing work permit immigrant living legal permission record cruz explicitly saying favored giving resident legal status,mostly-true
2891,hillsboroughs public transportation commission rule say cabby wear sock mean come jindal said economy louisiana grown percent faster national national recession worth remembering taking crack number tell incomplete story,true
12208,say journalist killed mexico decade talk radio host john depetro said discussing quarterback tebow aclu atheist denver demanding stop praying sideline burning bush update politifactri twitter,half-true
7590,people moving florida free state election clerk green refuse allow early voting university wisconsin green campus afraid help democrat showing outrageous partisan bias concerned favoring democrat reason opening early voting site,barely-true
13482,flint mich pipe havent replaced water poisoned hope million voter approved project prove traffic thats surely correct broad definition traffic touted leffingwell reasonable assume traffic refers car truck road percent mayor cited fix improve build road,half-true
1436,virginia opportunity state east coast explore produce natural offshore lizza said obama bombed seven country bush depending view bush reported drone strike yemen slightly undercounted bush tally president bombed philippine hard fault lizza number,true
821,mccain campaign roughly position vice president gore running president bush week election series goof data actual attempted suicide military personnel number cited percentage contemplated suicide number ryan cited didnt come directly military instead relied material blog article faulty mathematics come erroneous percentage,false
391,twice state greater share popular vote perry correct look school rate comment referred property tax look total property revenue texan paid adjust inflation closer percent short,mostly-true
1406,health care reform going raise cost raise tax lower quality health care hernndez said texas pas state dream texas state permit state tuition certain child country illegally like state law measure federal version offering possible path citizenship state law dream act,false
10304,city antonio reuses percent water know city austin reuses percent thats right better storm foot come hillsborough public transportation commission saying regulation unnecessary inane specifically requirement taxicab driver wear sock right driver dress code includes sock uncommon make sound fact right,barely-true
6680,say mitt romney said agree deadline leaving afghanistan weatherford said people moving florida free state number actually projection migration census data show people average moved florida problem assertion people migrating florida survey data show people family job weather fact look florida history state seen similar population growth republican democrat,mostly-true
1719,say said year there absolutely reason texas secede group said texas rank pupil funding state texas rank state according preliminary figure considers spending school washington state,mostly-true
9711,say mclane kuster taxpayer money send campaign mail article noted cut barely dent overall federal deficit pointing accounted half percent total federal budget obama right washington time article comment suggested editorial praise,barely-true
2344,boccieri voted spend billion dollar hour hour day officemoore said flint pipe replaced water poisoned year complete replacement flint pipe official replaced pipe thousand water safe drink considerable hurdle remain moore glossed progress,barely-true
6824,mandels busy traveling country raising campaign money shown work nearly million acre coast virginia area atlantic federal government current year leasing program area currently leasing process put virginia head class make mcdonnell right,half-true
12204,say bernie sander want higher standard gun real gun news said donald trump decision skip upcoming debate moines near unprecedented clearest comparison trump happened reagan year news channel point trump situation pretty uncommon,half-true
6120,million people year come legally country come close figure mccain deficit double gore mean suggest mccain come election question sought answer mccain running position gore point election mccain campaign say,true
3199,majority people poll support obamacare matter popular vote obama accurate fail safe specified excluding michigan,half-true
8514,say administrator salary increased school employee left jersey state union spent higher education beginning decade said kean kean spokesman said intended refer year period fiscal year decade number appropriation higher education jersey increased spending level student decreased decade data show jersey dozen state funding measure,half-true
2228,mercer want sean hannity james dobson included social study text perry accurately revisit original comment secession perry assertion texas right secede speculation know come people angry action washington,barely-true
10122,say charlie crist expanded medicaid health care passed didnt billion awarded benefit entitlement contract grant loan,barely-true
7025,say congressman steve cohen took office unemployment rate percent unemployment rate shelby county reached percent time state treasurer state credit rating star ohio investment fund remained level uncommon politician higher office holding elected seat impact time current job,false
2856,say president obama grown federal government payroll worker want rubio right million people year come legally country come close figure,half-true
10921,florida bush governor state authority conducted deeply flawed purge voter presidential election plan purge voter headed popular individual mandate requiring people insurance percent favorable reilly said majority people poll support health care rating obama statement public evenly divided rate true,mostly-true
