articleId,cleaned_statement,label
2131,latino unemploy rate higher white rate black rate higher latino rate nrsc said murphi vote allow member congress receiv taxpay fund health care life nrsc cite vote murphi took repeal afford care vote actual repeal didnt member congress free healthcar life,true
9615,say obama administr respond letter flag uptick unaccompani child cross mexico border factor weekend holiday gave voter registr group busi politifact florida partner news elect,mostly-true
3579,presid obama spent million legal fee defend lawsuit birth certif carson medic doctor run nomin said second republican debat multitud vaccin diseas deadli disabl diseas target vaccin recommend child schedul nearli univers lethal obviou except rubella disfigur diseas lead birth defect medic doctor sure know,false
4159,say hous process approv bill previou legislatur worth onlin merriam webster dictionari slap label counter food especi alcohol beverag serv time close texa univers bar campu school contact routin serv alcohol campu facil,barely-true
252,biden respons end genocid bosnia smith said suprem court hand decis wade there million abort guttmach institut track roughli million abort recent trend figur smith close guttmach institut acknowledg potenti underreport data adjust figur statist smith cite reli entir guttmach institut data add percent adjust potenti underreport calcul institut doesnt support,barely-true
6023,day earli vote happen popul day vote earli vote exampl said foreign holder debt china rank hold percent cain said simpli china hold percent debt coupl way consid debt common cain doubl tripl,mostly-true
2196,repeal sale boat rhode island spawn compani job close billion year sale activ polici add piec direct polici bureau accomplish mission effect possibl littl relianc forc practic bureau expect member develop display cours practic enforc skill abil allow regularli resolv confront resort higher level allow forc describ text aspir text sort legal requir said felt mayor accur,half-true
5035,say newt gingrich support amnesti illeg immigr hous vote offend amend perlmutt vote,half-true
12530,year suspect terrorist walk shop attempt purchas firearm abl firearm compani headquart state realiti mammoth project global economi cobb counti busi like say well fargo street local argu isnt chang line,mostly-true
3105,poll result past year state union speech presidenti approv number array research opinion topic spectrum wish concret research appar wari past critic studi lowest recent estim annual econom impact citi million francisco independ expert talk believ littl econom impact action season believ peopl way spend money,mostly-true
10720,say marco rubio vote deport young peopl known dreamer think violat rule polit campaign cohen said imprecis possibl make gener gorbachev stand strongest except,barely-true
1142,ration bill know declin strongest find probabl caus believ buchanan violat,false
8890,back sean duffi hous republican actual requir intern revenu servic conduct audit rape victim abort estim held april report like quinn email prepar walker announc chang game,false
6220,obamacar put feder govern doctor look unemploy rate asian percent actual lower rate white technic calcul season adjust rate asian compar rate white higher percent,false
9998,state hire compani evalu state mandat student exam go craigslist examin read student essay perri said obama administr fail respond letter flag uptick unaccompani child cross mexico border perri sent letter obama administr offici join confer offic cross clear respons letter vice versa border situat attent feder state author document austin washington formal administr repli brief like one referenc white hous spokesman,barely-true
9852,pinnacl overlook southwest virginia closer state capit richmond back seen case obama campaign legal team spent million legal fee elect end clear stori twist wrongli assum dollar obama campaign spent legal fee went fight releas obama birth certif huge unsubstanti leap assum relat lawsuit obama citizenship,mostly-true
2740,gelber record scholarship help needi child attend jewish privat school state number bill approv year previou legislatur ignor critic fact differ impress,pants-fire
3045,saturday shoot reflect disturb trend mass shoot commonplac virginia tech massacr dozen incid peopl fatal wound hundr die play influenti role debat impli,half-true
6859,say revenu lowest world stat final day busiest ohio largest counti gerberri word popul character situat suggest voter day data show ballot cast wednesday thursday friday elect despit discrep clyde underli point correct final day busier reason assum peopl cast person absente ballot weekend elect board stay open longer,half-true
5655,say barack obama health care biggest killer total job spawn sole sale repeal carcieri right research spout statist nation televis studi cite offer measur data imposs know precis number governor offer caveat troublesom said repeal spawn amount entir industri,false
1619,cost implement florida class size amend billion amnesti radioact term american polit republican particular want immigr polici describ gingrich support allow illeg immigr unit state year appli legal statu said process look individu famili church commun tie fine describ sound like restrict process support reagan allow widespread amnesti legal amnesti includ sort process gingrich plan clearli amnesti sort limit scope say gingrich support amnesti illeg immigr romney comment impli gingrich plan amnesti polici past hand lose nuanc,true
980,secretari geithner left option tabl abandon dollar multin currenc schumer said suspect terrorist walk shop attempt purchas firearm abl firearm accord report report make clear number attempt transact individu,false
10104,say scott walker fund local govern wisconsin contribut second largest increas violent crime midwest dowd close correct state union address number past year case presid dowd specif cite reagan bump greater point except includ clinton point bounc,half-true
6457,say martin heinrich spent trillion dollar stimulu fail compani job oversea radio peopl american said marco rubio vote deport young peopl known dreamer rubio liter vote deport young immigr protect obama defer action childhood arriv program vote favor appropri strip fund program result futur deport pass addit rubio specif said support affect statu current dreamer oppos expand programand said perman polici,false
6348,fcat test account percent instruct time provid year democrat health care plan call health care exchang vigor marketplac compani offer differ plan compet custom offer coverag choic coverag lower higher pocket expens gener coverag doctor visit ration go fourth american probabl current employ sponsor health insur plan limit cap ration,false
4980,say accord economist unemploy benefit boost economi rate wisconsin democrat parti said back duffi hous republican actual requir intern revenu servic conduct audit rape victim abort version critic parti contain audit requir,barely-true
3370,health care year cost year revenu year republican insist health care reform amount govern takeov health care improv qualiti effici care level chang doctor physician wari chang work complex contrast provis support open process gear provid better care primari care doctor inclin support larg number physician profession associ support weaker specialist like question mean compens like face scrutini high cost test procedur doesnt mean govern place doctor patient complex leaf intact privat sector deliveri health care overal concern govern influenc privat insur market dictat doctor behavior statement like romney overst level govern control ignor state flexibl set insur standard,half-true
4496,despit opposit nation club growth club growth wisconsin endors senat putt said oppos high stake state impos student test said compani score exist state test go craigslist examin read student essay statement leaf loosey goosey impress acknowledg test compani spread word scorer job wide rang venu unnot compani screen applic ensur theyr inform public nearli year,pants-fire
1924,obama percent tan kain say pinnacl overlook southwestern virginia closer state capit richmond kain get quiz,true
13286,say john mccain taken money wall street sit senat fact,half-true
10697,week congressman hurd quit post hous committe small busi say unabl time serv past like hear local event thoma correct dozen incid peopl fatal wound correct hundr die incid stretch kill peopl commonplac clear distinct trend upward thoma past decad,half-true
8820,obamacar pass vote senat wouldnt pass mark warner vote fail point import caveat absolut level feder revenu collect recent year near record level percentag remain that overal economi grown muddl messag leaf import context real result schrader ask reader work,mostly-true
4254,say adam hasner record includ request million earmark analyz truth predict tricki busi normal prefer delv scott spokesman said predict base anecdot convers busi owner,mostly-true
8442,beta test healthcar propos approv fifth legislatur percent voter novemb cost gaetz nearli right hous prek appropri committe receiv class size updat state depart educ januari report class size start page includ breakdown oper capit cost implement class size amend total cost list report actual slightli billion includ money request school year count money alloc cost billion accord report senat staff analysi gaetz includ billion figur gaetz said senat floor cost implement mandatori class size reduct billion florida depart educ put billion date spend billion year,mostly-true
12062,susi husband home countri privat vacat invest compani like walmart halliburton group appear correct beck introduct said geithner mind support global currenc replac dollar leav dollar guest bachmann adamantli oppos global currenc propos legisl prohibit unit state recogn currenc greenback bachmann left beck viewer impress geithner open abandon dollar,mostly-true
4103,say time histori unit state govern tax wartimewalk significantli reduc gener purpos share revenu local govern help varieti function includ enforc increas wisconsin violent crime compar previou year higher midwestern state,mostly-true
8178,say su obama seven time charit interpret sloppili word think viewer unfamiliar stimulu come away idea trillion dollar spent fail compani job oversea fifth total spent alloc item liter purpos,true
11046,work woman earn robinson said fcat test account percent instruct time provid year prepar statement base research staff respons fcat critic school devot time test reader assum instruct time robinson includ regular lesson time classroom prepar fcat offic say refer number minut take test total minut instruct year didnt provid explan statement realiti clear quantifi time teacher spend prepar student test teacher spend practic time fcat robinson goal deflect critic time spent teach test suggest fcat eat smidgen school year updat edit process ellipsi inadvert left robinson comment june,mostly-true
9475,state agenc took cut nathan deal increas educ spend year doggett cite economist project countri get percent return addit dollar unemploy fact overlook fact economist divid unemploy increas doggett statement specifi figur that date year failur updat like fail updat nation employ rate certain fact economist estim sens doggett statement bank,barely-true
10392,georgia eighth popul state nation move number posit year load percent tax health care reform levi year estim percent cost bill popular provis includ cancel health insur exist condit guarante coverag depend credit small busi taken effect compon implement,mostly-true
6867,say travi counti sheriff greg hamilton accept strip club interest local alcohol distributor what club growth wisconsin doesnt endors feder race conclus tri fend critic nation club growth thompson told nation audienc endors club growth wisconsin senat group charter,mostly-true
1040,presid obama percent union buddi percent indoor tan go effect juli snooki comment gotten san uncl extra reach assum snooki worri money principl,true
13065,upstat york split downstat econom indic upstat york lowest countri kirkpatrick said mccain taken money wall street sit senat number mark need clarif mccain presid involv higher level fundrais exclud presidenti senior senat taken significantli money wall street,mostly-true
12903,say lawmak act busi texa helicopt hunt gallego said hurd recent quit post hous committe small busi say unabl time serv hurd separ committe assign quit small busi panel stress desir focu secur relat subcommitte assign gallego statement leav impress hurd said lack time serv left import detail,false
12040,york eliot spitzer want provid driver licens undocu hillari clinton said dont gillespi say obamacar pass vote senat wouldnt pass mark warner vote improv past republican effort blame warner cast decid vote block filibust obamacar fact join colleagu cast warner collect weight tip scale final grain sand warner vote block filibust bare number requir senat rule allow senat follow vote obamacar here gillespi statement come littl short warner support pass vote requir simpl major member senat approv legisl warner vote essenti time actual obamacar pass gillespi statement larg accur need technic clarif,mostly-true
1002,ca sunstein presid obama nomine regulatori czar want legal stand anim eat meat cbir process open transpar legisl request dollar write forc explain money second import note hasner particularli aggress request money cbir hous member ask lastli strike hypocrit lemieux attack competitor earmark record exist show vote person lobbi local spend,half-true
5761,price doubl obama oppos explor energi alaska gave million dollar solyndra went bankrupt block keyston pipelin pump here stein said beta test healthcar stein fact meant told politifact check statement stein specif refer beta test msnbc phrase tradit mean certain member public allow access websit open ultim glitch statement talk glitch websit,false
1866,california credit rate worst countri there doubt husband substanti union letter correct detail famili wealth slightli fudg particular like coupl airplan detail invest,true
6522,price gasolin gallon presid barack obama took offic nearli doubl policiesbut vietnam escal tax increas start terror tax gone bush obama comment rule,barely-true
2962,say leffingwel mayor austin texa long sarah palin governor alaska smitherman said su obama seven time seven lawsuit obama administr spokesman identifi smitherman commiss serv time name plaintiff,false
6171,past year colleg tuition increas percent cartoon complex data misread misus repeatedli ad context meant panel cartoon,mostly-true
3714,scott walker creat give away million friend rais tax work peopl import know auster cut school reduc come year deal persist huge overreach state depart educ uniqu spare budget cut deal tenur,barely-true
9798,presid barack obama failur push creation black unemploy rate ferguson time higher white unemploy rate governor state rank year move spot right state popul popul job,false
6134,percent peopl vote june didnt feel comfort recal governor weaken idea wisconsin fulli walker agenda frank say hamilton accept strip club interest plu local alcohol distributor remov possibl post ownership donat whittl hamilton campaign gotten interest,half-true
10244,sign dearborn mich advanc islam agenda america say allah prais america kill stop exact unit auto worker percent gener motor common stock plu cash help billion health care trust fund retire boon obama union buddi steel statement say matter opinion worth note endors obama presid spent million assist candidaci accord center respons polit steel right administr percent ownership gener motor union nearli percent,pants-fire
9530,obama regim plan influx illeg alien child border duffywrotein rochest busi journal econom indic upstat york lowest countri region split downstat duffi definit upstat york unemploy close nation averag wage incom lowest countri accord latest data,pants-fire
11068,crimin alien releas obama administr past year miller said thank author author hunter shoot feral hog helicopt busi texa helicopt hunt figur reflect number state permit issu recent year allow texan observ hunt anim best tell helicopt hunt ventur took flight miller propos,half-true
4657,say shot citi newark percent chanc youv arrest averag time sander said secretari clinton prevail governor york eliot spitzer want right thing provid driver licens undocu said dont york state clinton waffl driver licens illeg immigr debat octob spitzer drop propos came statement support decis plan driver licens sander omit occur presidenti race campaign support driver licens illeg immigr,mostly-true
3265,come take cut tough budget time wisconsin state worker havent sacrific think lapierr twist sunstein word sunstein say meat eater su porki eat bacon say wind breakfast plate rais kill violat exist anim cruelti law ought abl processor behalf,barely-true
12896,say donald trump talk option nuclear weapon western european alli american energi allianc connect today higher price grab obama energi polici fail solyndra solar panel compani focus power commerci build connect today price alaska obama approv drill arctic nation wildlif refug clear oppos actual product year away that best case scenario keyston pipelin directli relat price project impact futur price today higher price,barely-true
777,mccain interven behalf charl keat feder regul allow keat continu fraud incred cost taxpay california feel bite recess state deriv percent revenu incom tax capit gain tax stock market took sharp california revenu brown right california lowest credit rate illinoi recent descent california level moodi ratingshappen brown post count assess,mostly-true
5069,say nation labor relat board told boe build factori south carolina south carolina right work state tie obama polici,false
7923,newtown peopl die lost afghanistan repli mail check popul austin alaska check mayor durat offic versu palin spirit broadcast palin begala ad year half mayor prez,true
12094,trump wineri near charlottesvil largest wineri east coast discuss pend increas rate student loan sire said speech hous floor past year colleg tuition increas percent accord colleg board averag tuition fee public year institut increas percent decad spokeswoman congressman said sire meant cite cost increas institut past year sire figur year period larg overal point rise cost colleg educ solid,false
10444,percent job access transit metro atlanta resid percent live citi taylor bat news releas great number basebal player strong percentag truth meter,true
8624,presid close embassi vatican hope retribut cathol organ oppos obamacar dobb said obama fail push creation black unemploy rate ferguson time higher white unemploy rate foremost dobb number recent best avail statist black unemploy rate time higher white unemploy rate ferguson percent percent second littl obama bureau labor statist began keep data african american nationwid like unemploy white,pants-fire
98,principl allow fellow like truck state start point wound point ahead elect night barca reason construct figur wide cite exit poll given neg attitud recal elect safe ground there inform judg piec barca statement mean anti recal sentiment exit poll question come closest provid murki result best,true
3547,america kill stop doesnt exist creat freeli avail tool,half-true
12096,say judg joann kloppenburg agre technic convict offend hear didnt understand charg limbaugh said obama administr plan rapid influx child attempt countri administr plan influx actual plan limbaugh view estim suspicion realiti rise number unaccompani child arriv border establish cathol relief worker past homeland secur commission said data point continu increas factor surg child outsid control administr expert reach gave credenc idea administr plan crisi border,barely-true
10043,accord govern supplier emerg product disast assist respons team told prepar activ month octob outbreak ebola spakovski said obama administr releas crimin alien flaw statement half spakovski total involv convict crimin complet sentenc remain custodi pend deport larg fraction group high percent court rule drove releas decis administr half spakovski total like case decid pursu deport portion group deport portion continu serv local impos sentenc releas statement partial accur leaf import detail,pants-fire
691,luxuri ebay booker said shot citi newark percent chanc arrest averag time mayor said shot kill rest statist point back research rutger newark crimin justic professor,true
3358,thirti state accept high speed interc rail money,half-true
10714,say hillari clinton complet ignor dozen dozen request secur benghazi consul expert said comment nuclear weapon imprecis interpret comment vagu align polici sens america rule weapon protect alli trump explicitli talk nuclear weapon america alli europ leav option open,half-true
11981,evid support claim guantanamo recruit tool terrorist clear mccain interven behalf charl keat feder regul languag lift directli senat committe report mccain champion legisl delay regul save loan industri acknowledg book debat action allow keat continu fraud second certainli legisl pa keat fraud exact huge cost taxpay,half-true
5501,say obama doubl stock market start sworn officeth nlrb complaint start legal process ultim result factori closur nlrb didnt tell boe what legal basi action center boe punish union stage strike boe open factori right work state,barely-true
3769,support budget propos paul ryanlastli import note expect death zone death unit state repres death peacetim biden said america lost peopl gun newtown afghanistan correct twice peopl die past month year fight,false
11581,governor inherit larg deficit know turn largest surplu virginia histori trump said trump wineri largest wineri east coast regardless measur acreag vine product wine sharethefact font famili roboto helvetica san serif color rgba font weight margin margin pad background color pad pad display block margin auto margin auto background color ffffff width height auto width width shadow rgba rgba rgba posit rel sharethefact sharethefact header height margin border width border color silver border style solid margin font size color rgba sharethefact sharethefact display inlin block float left sharethefact sharethefact display inlin block float left pad pad right width height sharethefact sharethefact speaker float left pad width sharethefact sharethefact speaker sharethefact speaker font weight font size pad sharethefact sharethefact speaker sharethefact speaker titl color rgba font size sharethefact sharethefact rate pad left float right width height auto display inlin height sharethefact sharethefact rate width pad sharethefact display inlin block font weight font size line height webkit margin webkit margin webkit margin start webkit margin sharethefact sharethefact statement margin width display block font size line height sharethefact sharethefact datelin font size color rgba font weight margin sharethefact border border left border right border border style solid border color pad pad sharethefact sharethefact link display block pad sharethefact webkit link color text decor cursor pointer sharethefact sharethefact link margin right font size text transform uppercas color text decor font weight sharethefact sharethefact link hover cursor pointer sharethefact hover cursor pointer text decor sharethefact pad left display block pad pad sharethefact display inlin margin right font size text transform uppercas color text decor font weight cursor pointer sharethefact font size text transform uppercas color text decor font weight sharethefact visit color sharethefact sharethefact menu sharethefact share display margin sharethefact sharethefact menu sharethefact share sharethefact share button display inlin block height width border radiu posit rel sharethefact sharethefact menu sharethefact share sharethefact share button sharethefact share label posit absolut left transform translat font size color white sharethefact sharethefact menu sharethefact share sharethefact share button sharethefact share label webkit link color white sharethefact sharethefact menu sharethefact share sharethefact share button sharethefact share label color white sharethefact sharethefact menu sharethefact share sharethefact facebook background color sharethefact sharethefact menu sharethefact share sharethefact twitter background color sharethefact sharethefact menu sharethefact share sharethefact googl plu background color sharethefact sharethefact menu sharethefact share sharethefact emb button display inlin block height width background ffffff shadow rgba rgba border radiu font weight font size color letter space line height posit rel margin left sharethefact sharethefact menu sharethefact share sharethefact emb button sharethefact emb label posit absolut left transform translat sharethefact sharethefact menu sharethefact share sharethefact emb button sharethefact emb label text decor sharethefact sharethefact menu sharethefact share sharethefact emb button sharethefact emb label visit color sharethefact sharethefact share sharethefact embed_box display height margin width sharethefact sharethefact menu color rgba text transform cursor default display inlin sharethefact sharethefact menu span margin right sharethefact sharethefact menu width display webkit flex display flex sharethefact sharethefact menu dropit submenu pad width sharethefact sharethefact menu dropit submenu font size line height pad sharethefact medium screen width sharethefact width medium screen width sharethefact sharethefact rate pad left float right width height auto display inlin sharethefact sharethefact pad sharethefact sharethefact statement clear left sharethefact sharethefact speaker float width sharethefact sharethefact speaker sharethefact speaker font size medium screen width sharethefact sharethefact menu sharethefact share sharethefact emb button margin margin left width sharethefact sharethefact pad sharethefact sharethefact speaker float sharethefact sharethefact speaker sharethefact speaker font size medium screen width sharethefact pad display block margin auto margin auto background color ffffff width height auto width width shadow rgba rgba rgba posit rel sharethefact sharethefact rate pad left float right width height auto display inlin sharethefact sharethefact float left sharethefact sharethefact float left sharethefact sharethefact speaker sharethefact speaker titl font size sharethefact sharethefact statement font size line height share fact donald candid trump wineri near charlottesvil largest wineri east coast,barely-true
10973,support young voter novemb larg unheard republican want peopl viabl option state local leader hash idea discu option count statist reflect worker access job public transit today independ analysi confirm point precis number suburbanit,half-true
6309,largest increas histori world bush said presid close embassi vatican hope retribut cathol organ oppos obamacar starter unit state go close embassi reloc place that closer vatican secur expens architectur distinct addit didnt origin obama work georg bush bush brother presid,pants-fire
527,john mccain oppos bankruptci protect famili bankruptci medic expens truck play role lobbyist actor leas campaign state build home bona fide voter speech thompson point correctli presid clinton tennesse twice worth note thompson victori came tidal wave year republican took control congress,true
4641,percent millionair fund month govern oper fail serious address budget deficit debt trump boast need context right recent rate season overal,half-true
9466,thousand western american fight extremist eastern syria iraq rate wisconsin allianc reform say kloppenburg agre technic convict offend hear didnt understand charg kloppenburg agre appeal court judg order offend hear rule offend didnt understand charg plead guilti rule hear fundament question understand pled,mostly-true
5436,claim suprem court justic ruth bader ginsburg said prefer south african constitut unit state constitut brittani pass fact govern supplier knew emerg respond told advanc readi ebola rumor base tweet privat california medic safeti servic compani say tweet base,false
12634,say hillari clinton liter present press reset button russia month russia invad georgia purchas year businessman larri reynold owner sport good store marin suppli store valdez huge point worth note,mostly-true
1624,nation debt track exceed size entir economi year state subsequ said thank state take money develop high speed rail line understand argument money result high speed rail project base result wisconsin ohio florida readi,true
697,tax oppon rais paul said clinton provid secur month consul benghazi complet ignor dozen dozen request secur numer request offici ground libya better secur benghazi compound undeni document say dozen dozen overstat paul tread uncertain water say clinton flat ignor request shown clinton will ignor cri help libya statement partial accur take thing context,half-true
2300,file lien allen west tax lien place home unpaid bill judg order west past credit card bill terrorist group routin mention detent site written videotap propaganda argument murkier come site effect recruit tool,mostly-true
5861,say save cost build powel butt water reservoir connolli said stock market doubl obama sworn offic connolli base statement math work congressman omit percent drop occur seven week obama presid attribut bush administr connolli advantag begin count obama earli march sank lowest level year wouldnt quibbl congressman said market doubl obama term index examin show march connolli statement demand count obama administr start differ pictur emerg rose percent inaugur connolli statement broad index tell similar stori went percent wilshir increas percent debat improv pinpoint presid polici,false
8668,say twice actual experi practic greg abbott attorney gener texa certainli clear thought provis plan chang medicar jump support think taken nuanc gingrich stanc coverag indic philosoph travel throat facebook endors qualifi endors time interview brook confer downbeat assess meet press hasti endors susteren indic gingrich support ryan propos eb flow time,half-true
7068,gubernatori candid maggi hassan support increas senat major leader mcauliff said governor inherit larg deficit turn largest surplu virginia histori simpl fact mcauliff inherit balanc budget propos mcdonnel governor spokesman suggest mcdonnel seen approach cloud propos conserv spend plan that hindsight financi project tricki mcauliff sens econom slowdown week offic modest million mcdonnel revenu forecast month later mcauliff project billion shortfal mcauliff hardli governor accus predecessor leav financi mess year million surplu state record term dollar inflat adjust dollar surplu mean there record turnaround virginia economi mean revenu shortfal turn steep project,half-true
5888,say challeng domin chavez rick perri republican lobbyist case data come wide margin error cautious poll director lenski said best close,false
5321,account peopl struggl work stop look real unemploy rate percent appeal support help fund congression campaign charlott bergmann repeat assert rush limbaugh afford care creat largest increas histori world consist bring revenu percentag entir nation economi previou increas histori,true
8394,congression laundri close partial govern shutdown obama join democrat vermont independ jame jefford vote fair mccain play promin role debat vote kennedi amend especi dramat moment life bankruptci attent focus high profil vote amend rais minimum wage prevent violent protest escap court order fine judgment file bankruptci protect vote vote year candid tri empathi econom stress american vote like like carri strong symbol,true
9951,say scott walker tax wealthiest rais tax wisconsin famili newer data tell differ stori somewhat bolster ryan point misfir suggest limit budget impact hypothet year chose feder deficit wipe ryan close mark math detail work overal point,half-true
9300,work hour week propos minimum wage hour poverti roger said thousand western american eastern syria iraq western passport fight extremist highest estim figur technic accur somewhat exagger thousand march estim govern said western syria dozen unit state impress roger comment roger amplifi number overst threat expert spoke western govern express legitim concern issu,half-true
13388,colorado hospit percent newborn test marijuana said ginsburg nuanc opinion right concept good constitut embodi ginsburg said egypt draw newer constitut concert effort prais concept constitut independ judiciari idea embodi word peopl santorum ginsburg comment twist hand word mean,half-true
6549,republican includ akin amend republican parti platform ban abort rape victim cotton said clinton press reset button russia month russia invad georgia,half-true
4059,say citi council member randi shade austin highest citi debt person texa worth note number estim chang cours year depend econom condit polici choic consid boehner statist valid underestim size project debt assert nation debt track exceed size entir economi year target accord presid offic manag budget,false
7260,gross incom receipt exceed administr project fiscal year prior sandi middl incom taxpay incom rise percent nearli annual percent face averag increas percent reduct incom given analysi mccain abbrevi obama plan obama plan includ cut,true
1590,local version amend taxpay pete beach hundr thousand legal bill campaign offer later review item know lien file klein accur score broward lien credit card accus accur descript publicrecord butw think lack context klein fail mentionthatth irslien settl month judgment file broward counti,true
1101,doctor nurs hospit pharmaceut industri aarp health reform make sens mayb april deadlin rule feder deleg get schumer complain,mostly-true
365,barack obama love guevara houston who near year privat practic said twice actual experi practic abbott take offic,pants-fire
6525,say betti sutton hous democrat gut medicar billion obamacar statement numer accur ignor major cut hassan democrat budget like elimin state job reduc state commun fail acknowledg democrat reopen budget reduc govern spend million hassan like high tax gross ignor financi realiti face state time,barely-true
8325,corpor doesnt nickel feder incom tax chavez vote latest primari vote perri gener elect say say prefer gubernatori candid keep mind texa regist polit affili reason specul partisan lean there certainti call independ chavez mention perri state spelman camp point strike stretch presum speak agenc refer governor initi posit automat perri acolyt spokesman spokeswoman agenc judg suspect chavez republican mayb perri proof year lobbi,half-true
8481,commun countri didnt lose popul censu measur offici gaug unemploy unit state valid statist consid conjunct distinct import economist think major problem speech gener public word gener audienc think real unemploy rate accept shorthand labor rate especi brief descript measur provid,pants-fire
2786,citizen kill week border secur problem william said congression laundri close govern shutdown save hour thursday octob hous offici cleaner close connect partial govern shutdown,half-true
1097,loss month month presid bush past month presid obama walker tax wealthier resid rais tax peopl lower scale cut appli board statement partial accur leaf import detail,mostly-true
12911,say elect rig schumer said minimum wage import reason bare minimum work hour week poverti rais wage hour person household work member poverti line time doesnt achiev similar feat person household exceed poverti line wage household peopl wouldnt earn wage escap poverti household help wage account percent impoverish household schumer right slightli half time,pants-fire
8959,oregon feder govern million acr burnt land million tree left hospit mari corwin medic center percent newborn babi test test posit marijuana system issu talk point cherri pick month data overal januari septemb newborn babi test marijuana mari corwin came posit marijuana system that half pretti high,half-true
5539,independ payment advisori board board ration care deni certain medicar treatment washington fund wast spend crist said platform includ akin amend ban abort rape victim platform clearli oppos abort vagu detail specif ban abort rape victim offici akin amend legal implic human life amend version personhood bill debat disput measur nullifi wade lead anti abort group like abort case rape believ personhood bill help,pants-fire
10368,cheerlead dalla cowboy entertain troop world hope take account debt link citi includ revenu back debt austin didnt rank texa citi fairer comparison focus debt fund properti tax austin land short top texa statement lay respons debt rank singl council member unsupport,false
3784,scari fact nation debt million today rise hour state state address week christi said gross incom receipt exceed administr project fiscal year prior sandi look current fiscal year year date gross incom revenu increas year year septemb octob octob signific growth result primarili extra payday month account measur,half-true
6001,say earn highest possibl credit rate state treasur primarili fight develop lawsuit point citizen lower tax stronger economi tri internet group say taxpay pete beach hundr thousand legal bill fight lawsuit relat contenti develop approv person task keep count say,mostly-true
10758,year pizza deliv neighborhood american nurs asssoci support hous clear posit senat detail track provid handi guid correct health care industri support sort reform talk overhaul paper specif hous senat bill disagr hospit nurs medicar patient doctor drug industri plan best industri support rock solid obama,barely-true
5263,romneycar govern health care offici campaign offic volunt precinct captain view reflect view campaign question accur obama love guevara variat theme float internet base decor offic volunt,barely-true
9179,capitol rotunda actual invit peopl accommod protest health care seek reduc futur medicar spend talli cost reduct year billion describ save cut medicar suggest slash program,true
721,said year fanni freddi thing problem work sander said corpor doesnt nickel tax statement reflect studi govern account offic studi distinguish firm loss normal cours busi report loss sole code group polit spectrum weight cost busi lead year wide agreement loss year carri forward salari unavoid expens mention factor special break abus code exist analysi group share sander perspect point ratio possibl small statist fail account relev factor,barely-true
7690,say respons barack obama august letter make border secur request abel spokesman brendan conway conced bo accur refer specif great lake area citi popul growth rate abel contend commun countri didnt lose popul censu base,pants-fire
11389,preschool shot dead year polic offic line duti perri short recount american paso kill ciudad juarez littl week presum miss sixth delay consul confirm american ident slain student secur border prevent shoot mexico import detail omit,mostly-true
2858,health care reform reduc deficit nearli trillion decad your employ issu your employ said right calcul averag right time look monthli chang,half-true
10713,say hillari clinton eras email subject recal review congress cite exampl voter fraud extrem rare unintent scale larg affect nation elect isol exampl bought local elect expert replic nation scale,barely-true
10193,doctor obamacar exchang second accord forestri expert imposs,false
4155,state budget cut overal fund public school billionboon said ipab board ration care deni certain medicar treatment washington fund wast spend actual specif state board ration care board doesnt look individu patient deni individu treatment instead make wide recommend rein futur growth medicar spend make recommend limit paramet creat stop runaway spend growth medicar program divert money budget item,barely-true
12055,american havent rais year jone said cheerlead dalla cowboy entertain troop world hope cheerlead outpac group tour tour nearli time look like hope die juli perform troop given nearli swing click politifact rate select fact check updat updat stori correct spell offici fold group count troop entertain cowboy cheerlead updat afresh forc mention hope entertain million troop,mostly-true
9701,say million incent deal approv abbott laboratori contain strong protect taxpay creation goal rule hasner reli month news stori attribut string scari debt tweet messag debt huge grow rapidli accur achiev date total math million dollar,false
963,bipartisan legisl senat prevent bonu like mysteri disappear impli state rate improv mandel statement accur need addit inform provid clarif,mostly-true
3115,unit state highest corpor rate world renteria said year pizza deliv neighborhood east downtown austin look like pizza deliv year knew vendor,true
290,barack obama biggest support term fund exelon corpor spent million dollar tri yucca mountain wast depositori santorum call romney health govern health care individu mandat requir employ offer health insur consid reli heavili privat insur privat medic provid there case call govern real govern doctor payrol,mostly-true
1451,white discrimin take job african american give friend later rule judg note capitol rotunda closer door tradit public forum capaci gather space uniqu histori place govern public discours admit design certain level disturb proper typic state offic build typic state capitol conley rule note rotunda locat state holiday tree set numer event ceremoni rate video taylor said build design public gather place busi build nomin nation histor landmark make clear design open public gather,pants-fire
7478,legaci tax borrow crippl economi inherit year attempt depict effort sort earli warn lessen current credit crisi wash mccain talk potenti fallout account troubl fanni freddi freewheel climat creditor major financi institut badli leverag loan,false
11935,arizona state board educ failur report teacher certif revok suspend result death student perri said respons letter obama request border secur step perri field repli letter white hous deputi week airport howdi,mostly-true
2022,enforc state arizona support state immigr kristof said preschool shot dead year duti polic offic child age accur past year,half-true
1852,charli crist bizarr veto million teach hospit univers florida despit previous argu budget request merit number probabl right meaningless book said let review scott say health care reform reduc deficit nearli trillion decad trillion figur scott reli specul project predict number say meaning uncertainti involv simpli great,true
4762,obama creat christma tree fee pass consum romney said clinton eras email subject recal review congress know emailswer turn state depart romney word recal review congress ambigu term preserv record legal expert agre congress direct role function execut branch,barely-true
